"scenario","year","variable","value","units","source"
"ssp119",1817,"gmst",-0.774905090675037,"degC","exp2"
"ssp119",1818,"gmst",-0.635216482765802,"degC","exp2"
"ssp119",1819,"gmst",-0.489635316648923,"degC","exp2"
"ssp119",1820,"gmst",-0.371565008079336,"degC","exp2"
"ssp119",1821,"gmst",-0.290161518883724,"degC","exp2"
"ssp119",1822,"gmst",-0.230235178485565,"degC","exp2"
"ssp119",1823,"gmst",-0.214643422638507,"degC","exp2"
"ssp119",1824,"gmst",-0.18337126403179,"degC","exp2"
"ssp119",1825,"gmst",-0.141809161340801,"degC","exp2"
"ssp119",1826,"gmst",-0.102523804295235,"degC","exp2"
"ssp119",1827,"gmst",-0.0697948406930142,"degC","exp2"
"ssp119",1828,"gmst",-0.0441228839429878,"degC","exp2"
"ssp119",1829,"gmst",-0.0226134996719801,"degC","exp2"
"ssp119",1830,"gmst",-0.00482554351783464,"degC","exp2"
"ssp119",1831,"gmst",-0.213176435165782,"degC","exp2"
"ssp119",1832,"gmst",-0.332113873014245,"degC","exp2"
"ssp119",1833,"gmst",-0.305261379190338,"degC","exp2"
"ssp119",1834,"gmst",-0.235689016625591,"degC","exp2"
"ssp119",1835,"gmst",-0.333331005434345,"degC","exp2"
"ssp119",1836,"gmst",-0.377009392061853,"degC","exp2"
"ssp119",1837,"gmst",-0.32460796882005,"degC","exp2"
"ssp119",1838,"gmst",-0.248811599995532,"degC","exp2"
"ssp119",1839,"gmst",-0.181425010424706,"degC","exp2"
"ssp119",1840,"gmst",-0.127959640122364,"degC","exp2"
"ssp119",1841,"gmst",-0.0863613224819326,"degC","exp2"
"ssp119",1842,"gmst",-0.0535587598881073,"degC","exp2"
"ssp119",1843,"gmst",-0.0265534179000769,"degC","exp2"
"ssp119",1844,"gmst",-0.00405603658100167,"degC","exp2"
"ssp119",1845,"gmst",0.0138489870978697,"degC","exp2"
"ssp119",1846,"gmst",0.012710813456373,"degC","exp2"
"ssp119",1847,"gmst",0.0157872083746295,"degC","exp2"
"ssp119",1848,"gmst",0.0273455207301581,"degC","exp2"
"ssp119",1849,"gmst",0.0414586109942049,"degC","exp2"
"ssp119",1850,"gmst",0.0542547508846182,"degC","exp2"
"ssp119",1851,"gmst",0.0663150625751352,"degC","exp2"
"ssp119",1852,"gmst",0.0767751355627802,"degC","exp2"
"ssp119",1853,"gmst",0.0705313715373787,"degC","exp2"
"ssp119",1854,"gmst",0.0607470894697582,"degC","exp2"
"ssp119",1855,"gmst",0.0669235944804064,"degC","exp2"
"ssp119",1856,"gmst",0.0754073585260307,"degC","exp2"
"ssp119",1857,"gmst",0.0668311825785151,"degC","exp2"
"ssp119",1858,"gmst",0.0707771902371313,"degC","exp2"
"ssp119",1859,"gmst",0.082893230136057,"degC","exp2"
"ssp119",1860,"gmst",0.0953221849308694,"degC","exp2"
"ssp119",1861,"gmst",0.100300726557808,"degC","exp2"
"ssp119",1862,"gmst",0.0358277158230001,"degC","exp2"
"ssp119",1863,"gmst",0.0125469426032993,"degC","exp2"
"ssp119",1864,"gmst",0.0301820215974824,"degC","exp2"
"ssp119",1865,"gmst",0.0559570114589719,"degC","exp2"
"ssp119",1866,"gmst",0.0794132904503014,"degC","exp2"
"ssp119",1867,"gmst",0.0977949586340555,"degC","exp2"
"ssp119",1868,"gmst",0.11164972127642,"degC","exp2"
"ssp119",1869,"gmst",0.123388597450373,"degC","exp2"
"ssp119",1870,"gmst",0.13264240890149,"degC","exp2"
"ssp119",1871,"gmst",0.141116547347855,"degC","exp2"
"ssp119",1872,"gmst",0.148644854211453,"degC","exp2"
"ssp119",1873,"gmst",0.135197025681695,"degC","exp2"
"ssp119",1874,"gmst",0.133556625294238,"degC","exp2"
"ssp119",1875,"gmst",0.137618279630146,"degC","exp2"
"ssp119",1876,"gmst",0.14200399587499,"degC","exp2"
"ssp119",1877,"gmst",0.149469848807839,"degC","exp2"
"ssp119",1878,"gmst",0.157475387399583,"degC","exp2"
"ssp119",1879,"gmst",0.163796447021817,"degC","exp2"
"ssp119",1880,"gmst",0.165349881773148,"degC","exp2"
"ssp119",1881,"gmst",0.166353328352266,"degC","exp2"
"ssp119",1882,"gmst",0.171429158605675,"degC","exp2"
"ssp119",1883,"gmst",0.129634396492202,"degC","exp2"
"ssp119",1884,"gmst",-0.0460022129103002,"degC","exp2"
"ssp119",1885,"gmst",-0.0888348902996595,"degC","exp2"
"ssp119",1886,"gmst",-0.0496721335425171,"degC","exp2"
"ssp119",1887,"gmst",-0.0108929746687611,"degC","exp2"
"ssp119",1888,"gmst",0.0290421549330171,"degC","exp2"
"ssp119",1889,"gmst",0.0649738785105803,"degC","exp2"
"ssp119",1890,"gmst",0.080413946323333,"degC","exp2"
"ssp119",1891,"gmst",0.0750537866160765,"degC","exp2"
"ssp119",1892,"gmst",0.0866378867453889,"degC","exp2"
"ssp119",1893,"gmst",0.108994702312259,"degC","exp2"
"ssp119",1894,"gmst",0.126913447605168,"degC","exp2"
"ssp119",1895,"gmst",0.140701092875281,"degC","exp2"
"ssp119",1896,"gmst",0.151831686001291,"degC","exp2"
"ssp119",1897,"gmst",0.160139169287687,"degC","exp2"
"ssp119",1898,"gmst",0.166754252406212,"degC","exp2"
"ssp119",1899,"gmst",0.170786596163411,"degC","exp2"
"ssp119",1900,"gmst",0.174010484252903,"degC","exp2"
"ssp119",1901,"gmst",0.177390728918961,"degC","exp2"
"ssp119",1902,"gmst",0.171312717309329,"degC","exp2"
"ssp119",1903,"gmst",0.0916386345086918,"degC","exp2"
"ssp119",1904,"gmst",0.0619807857217532,"degC","exp2"
"ssp119",1905,"gmst",0.0787446936737655,"degC","exp2"
"ssp119",1906,"gmst",0.103893095636084,"degC","exp2"
"ssp119",1907,"gmst",0.109997143732677,"degC","exp2"
"ssp119",1908,"gmst",0.119683864240531,"degC","exp2"
"ssp119",1909,"gmst",0.134393838999456,"degC","exp2"
"ssp119",1910,"gmst",0.145301589226687,"degC","exp2"
"ssp119",1911,"gmst",0.155012637259872,"degC","exp2"
"ssp119",1912,"gmst",0.122233793989106,"degC","exp2"
"ssp119",1913,"gmst",0.084768341048485,"degC","exp2"
"ssp119",1914,"gmst",0.0895337973913073,"degC","exp2"
"ssp119",1915,"gmst",0.11308292027716,"degC","exp2"
"ssp119",1916,"gmst",0.132774549881045,"degC","exp2"
"ssp119",1917,"gmst",0.146360411621609,"degC","exp2"
"ssp119",1918,"gmst",0.157266581723983,"degC","exp2"
"ssp119",1919,"gmst",0.171222055895705,"degC","exp2"
"ssp119",1920,"gmst",0.180773414137557,"degC","exp2"
"ssp119",1921,"gmst",0.19424425642925,"degC","exp2"
"ssp119",1922,"gmst",0.196270391523079,"degC","exp2"
"ssp119",1923,"gmst",0.195006468920044,"degC","exp2"
"ssp119",1924,"gmst",0.202459918353907,"degC","exp2"
"ssp119",1925,"gmst",0.210091790413709,"degC","exp2"
"ssp119",1926,"gmst",0.216436898377896,"degC","exp2"
"ssp119",1927,"gmst",0.219844682822746,"degC","exp2"
"ssp119",1928,"gmst",0.221050852986807,"degC","exp2"
"ssp119",1929,"gmst",0.20606003342946,"degC","exp2"
"ssp119",1930,"gmst",0.211310668973613,"degC","exp2"
"ssp119",1931,"gmst",0.225705607495838,"degC","exp2"
"ssp119",1932,"gmst",0.228156180447178,"degC","exp2"
"ssp119",1933,"gmst",0.237664045195101,"degC","exp2"
"ssp119",1934,"gmst",0.247053856073518,"degC","exp2"
"ssp119",1935,"gmst",0.252850623803017,"degC","exp2"
"ssp119",1936,"gmst",0.254981931682337,"degC","exp2"
"ssp119",1937,"gmst",0.255146763655934,"degC","exp2"
"ssp119",1938,"gmst",0.259782755385186,"degC","exp2"
"ssp119",1939,"gmst",0.261937271546843,"degC","exp2"
"ssp119",1940,"gmst",0.261309214206346,"degC","exp2"
"ssp119",1941,"gmst",0.260373815057001,"degC","exp2"
"ssp119",1942,"gmst",0.259151770007153,"degC","exp2"
"ssp119",1943,"gmst",0.259325364050433,"degC","exp2"
"ssp119",1944,"gmst",0.2615426993414,"degC","exp2"
"ssp119",1945,"gmst",0.270031773766088,"degC","exp2"
"ssp119",1946,"gmst",0.27931220709352,"degC","exp2"
"ssp119",1947,"gmst",0.283032688395201,"degC","exp2"
"ssp119",1948,"gmst",0.284459695596525,"degC","exp2"
"ssp119",1949,"gmst",0.287350340815863,"degC","exp2"
"ssp119",1950,"gmst",0.285532584629224,"degC","exp2"
"ssp119",1951,"gmst",0.285032700012765,"degC","exp2"
"ssp119",1952,"gmst",0.285162729569544,"degC","exp2"
"ssp119",1953,"gmst",0.285535061280353,"degC","exp2"
"ssp119",1954,"gmst",0.287672715686784,"degC","exp2"
"ssp119",1955,"gmst",0.287418510881466,"degC","exp2"
"ssp119",1956,"gmst",0.284422775312111,"degC","exp2"
"ssp119",1957,"gmst",0.280736655322146,"degC","exp2"
"ssp119",1958,"gmst",0.281677847297906,"degC","exp2"
"ssp119",1959,"gmst",0.282652295767942,"degC","exp2"
"ssp119",1960,"gmst",0.28335949459598,"degC","exp2"
"ssp119",1961,"gmst",0.274657015871512,"degC","exp2"
"ssp119",1962,"gmst",0.254832342181456,"degC","exp2"
"ssp119",1963,"gmst",0.169125161610333,"degC","exp2"
"ssp119",1964,"gmst",0.106480868449198,"degC","exp2"
"ssp119",1965,"gmst",0.0936367922503278,"degC","exp2"
"ssp119",1966,"gmst",0.126987801497271,"degC","exp2"
"ssp119",1967,"gmst",0.140989298732654,"degC","exp2"
"ssp119",1968,"gmst",0.155742244232765,"degC","exp2"
"ssp119",1969,"gmst",0.177078518500174,"degC","exp2"
"ssp119",1970,"gmst",0.193557254638562,"degC","exp2"
"ssp119",1971,"gmst",0.199451559925428,"degC","exp2"
"ssp119",1972,"gmst",0.21015441492564,"degC","exp2"
"ssp119",1973,"gmst",0.231903779420712,"degC","exp2"
"ssp119",1974,"gmst",0.250694744860537,"degC","exp2"
"ssp119",1975,"gmst",0.242865497865931,"degC","exp2"
"ssp119",1976,"gmst",0.256041108941152,"degC","exp2"
"ssp119",1977,"gmst",0.282215607828308,"degC","exp2"
"ssp119",1978,"gmst",0.310117536291339,"degC","exp2"
"ssp119",1979,"gmst",0.334717925210594,"degC","exp2"
"ssp119",1980,"gmst",0.354557813898533,"degC","exp2"
"ssp119",1981,"gmst",0.374384364618167,"degC","exp2"
"ssp119",1982,"gmst",0.371434958978815,"degC","exp2"
"ssp119",1983,"gmst",0.328063124379137,"degC","exp2"
"ssp119",1984,"gmst",0.33493199095368,"degC","exp2"
"ssp119",1985,"gmst",0.371951913385073,"degC","exp2"
"ssp119",1986,"gmst",0.408351186267146,"degC","exp2"
"ssp119",1987,"gmst",0.443519557893826,"degC","exp2"
"ssp119",1988,"gmst",0.480431134312106,"degC","exp2"
"ssp119",1989,"gmst",0.518043917176604,"degC","exp2"
"ssp119",1990,"gmst",0.551470114760144,"degC","exp2"
"ssp119",1991,"gmst",0.523928330874382,"degC","exp2"
"ssp119",1992,"gmst",0.393854955322748,"degC","exp2"
"ssp119",1993,"gmst",0.366779333844407,"degC","exp2"
"ssp119",1994,"gmst",0.429510161863774,"degC","exp2"
"ssp119",1995,"gmst",0.509337032956921,"degC","exp2"
"ssp119",1996,"gmst",0.581032702661196,"degC","exp2"
"ssp119",1997,"gmst",0.629317509946168,"degC","exp2"
"ssp119",1998,"gmst",0.671691811079478,"degC","exp2"
"ssp119",1999,"gmst",0.721483419588005,"degC","exp2"
"ssp119",2000,"gmst",0.768138997283971,"degC","exp2"
"ssp119",2001,"gmst",0.807872566584799,"degC","exp2"
"ssp119",2002,"gmst",0.836420521366931,"degC","exp2"
"ssp119",2003,"gmst",0.858296255782148,"degC","exp2"
"ssp119",2004,"gmst",0.881609138367966,"degC","exp2"
"ssp119",2005,"gmst",0.900709954260285,"degC","exp2"
"ssp119",2006,"gmst",0.91524592839809,"degC","exp2"
"ssp119",2007,"gmst",0.93561969350668,"degC","exp2"
"ssp119",2008,"gmst",0.962531723024325,"degC","exp2"
"ssp119",2009,"gmst",0.9896828457533,"degC","exp2"
"ssp119",2010,"gmst",1.01772931027876,"degC","exp2"
"ssp119",2011,"gmst",1.04420169411302,"degC","exp2"
"ssp119",2012,"gmst",1.06963183313159,"degC","exp2"
"ssp119",2013,"gmst",1.10037640367128,"degC","exp2"
"ssp119",2014,"gmst",1.12593132291921,"degC","exp2"
"ssp119",2015,"gmst",1.16067514167682,"degC","exp2"
"ssp119",2016,"gmst",1.19628795474875,"degC","exp2"
"ssp119",2017,"gmst",1.23086430325715,"degC","exp2"
"ssp119",2018,"gmst",1.26476481035424,"degC","exp2"
"ssp119",2019,"gmst",1.29811960412821,"degC","exp2"
"ssp119",2020,"gmst",1.3310404901948,"degC","exp2"
"ssp119",2021,"gmst",1.36270161339919,"degC","exp2"
"ssp119",2022,"gmst",1.39288286254858,"degC","exp2"
"ssp119",2023,"gmst",1.42154685593838,"degC","exp2"
"ssp119",2024,"gmst",1.4499629838906,"degC","exp2"
"ssp119",2025,"gmst",1.47799459802308,"degC","exp2"
"ssp119",2026,"gmst",1.50532743732625,"degC","exp2"
"ssp119",2027,"gmst",1.53177003586573,"degC","exp2"
"ssp119",2028,"gmst",1.55720161924789,"degC","exp2"
"ssp119",2029,"gmst",1.58154565184356,"degC","exp2"
"ssp119",2030,"gmst",1.60475486829706,"degC","exp2"
"ssp119",2031,"gmst",1.62432782554785,"degC","exp2"
"ssp119",2032,"gmst",1.64063638087773,"degC","exp2"
"ssp119",2033,"gmst",1.65439755375225,"degC","exp2"
"ssp119",2034,"gmst",1.6660742430843,"degC","exp2"
"ssp119",2035,"gmst",1.67598400873253,"degC","exp2"
"ssp119",2036,"gmst",1.6843536655517,"degC","exp2"
"ssp119",2037,"gmst",1.69135050774719,"degC","exp2"
"ssp119",2038,"gmst",1.69711379381884,"degC","exp2"
"ssp119",2039,"gmst",1.70172427496659,"degC","exp2"
"ssp119",2040,"gmst",1.7052506717501,"degC","exp2"
"ssp119",2041,"gmst",1.70750057504179,"degC","exp2"
"ssp119",2042,"gmst",1.70862883129004,"degC","exp2"
"ssp119",2043,"gmst",1.70880364520074,"degC","exp2"
"ssp119",2044,"gmst",1.70814078473962,"degC","exp2"
"ssp119",2045,"gmst",1.70672403880784,"degC","exp2"
"ssp119",2046,"gmst",1.70461598482456,"degC","exp2"
"ssp119",2047,"gmst",1.70186437763484,"degC","exp2"
"ssp119",2048,"gmst",1.69850610950586,"degC","exp2"
"ssp119",2049,"gmst",1.69456979116232,"degC","exp2"
"ssp119",2050,"gmst",1.69007769396454,"degC","exp2"
"ssp119",2051,"gmst",1.68492797167071,"degC","exp2"
"ssp119",2052,"gmst",1.67924038230232,"degC","exp2"
"ssp119",2053,"gmst",1.67313449422297,"degC","exp2"
"ssp119",2054,"gmst",1.66669148637658,"degC","exp2"
"ssp119",2055,"gmst",1.65996920989302,"degC","exp2"
"ssp119",2056,"gmst",1.65301018742357,"degC","exp2"
"ssp119",2057,"gmst",1.64584624190116,"degC","exp2"
"ssp119",2058,"gmst",1.63852045791296,"degC","exp2"
"ssp119",2059,"gmst",1.63104060518511,"degC","exp2"
"ssp119",2060,"gmst",1.62341311730102,"degC","exp2"
"ssp119",2061,"gmst",1.61576686273037,"degC","exp2"
"ssp119",2062,"gmst",1.60811163551931,"degC","exp2"
"ssp119",2063,"gmst",1.60043709395753,"degC","exp2"
"ssp119",2064,"gmst",1.59273788684413,"degC","exp2"
"ssp119",2065,"gmst",1.58501165073426,"degC","exp2"
"ssp119",2066,"gmst",1.57725690676405,"degC","exp2"
"ssp119",2067,"gmst",1.56947235687058,"degC","exp2"
"ssp119",2068,"gmst",1.56165665828955,"degC","exp2"
"ssp119",2069,"gmst",1.55380839378222,"degC","exp2"
"ssp119",2070,"gmst",1.54592605236568,"degC","exp2"
"ssp119",2071,"gmst",1.53815082059064,"degC","exp2"
"ssp119",2072,"gmst",1.53046282435027,"degC","exp2"
"ssp119",2073,"gmst",1.52282205289871,"degC","exp2"
"ssp119",2074,"gmst",1.51520243950735,"degC","exp2"
"ssp119",2075,"gmst",1.5075858530824,"degC","exp2"
"ssp119",2076,"gmst",1.49995922182696,"degC","exp2"
"ssp119",2077,"gmst",1.49231264658062,"degC","exp2"
"ssp119",2078,"gmst",1.48463836477541,"degC","exp2"
"ssp119",2079,"gmst",1.47693012173929,"degC","exp2"
"ssp119",2080,"gmst",1.46918272503064,"degC","exp2"
"ssp119",2081,"gmst",1.46133724038434,"degC","exp2"
"ssp119",2082,"gmst",1.45339630970349,"degC","exp2"
"ssp119",2083,"gmst",1.44537090675333,"degC","exp2"
"ssp119",2084,"gmst",1.43726697474811,"degC","exp2"
"ssp119",2085,"gmst",1.42908757282227,"degC","exp2"
"ssp119",2086,"gmst",1.42083437104653,"degC","exp2"
"ssp119",2087,"gmst",1.41250911721873,"degC","exp2"
"ssp119",2088,"gmst",1.40411230178877,"degC","exp2"
"ssp119",2089,"gmst",1.39564320882589,"degC","exp2"
"ssp119",2090,"gmst",1.38710050685023,"degC","exp2"
"ssp119",2091,"gmst",1.37861196989048,"degC","exp2"
"ssp119",2092,"gmst",1.37016489486239,"degC","exp2"
"ssp119",2093,"gmst",1.36172743917879,"degC","exp2"
"ssp119",2094,"gmst",1.35327878946475,"degC","exp2"
"ssp119",2095,"gmst",1.34480412739481,"degC","exp2"
"ssp119",2096,"gmst",1.33629223814891,"degC","exp2"
"ssp119",2097,"gmst",1.32773431287717,"degC","exp2"
"ssp119",2098,"gmst",1.31912321180102,"degC","exp2"
"ssp119",2099,"gmst",1.31045299130033,"degC","exp2"
"ssp119",2100,"gmst",1.30171859841339,"degC","exp2"
"ssp119",1750,"NPP",56.2084942020665,"Pg C/yr","exp2"
"ssp119",1751,"NPP",56.2100232639527,"Pg C/yr","exp2"
"ssp119",1752,"NPP",56.2113836047362,"Pg C/yr","exp2"
"ssp119",1753,"NPP",56.2142928891632,"Pg C/yr","exp2"
"ssp119",1754,"NPP",56.2181877574332,"Pg C/yr","exp2"
"ssp119",1755,"NPP",56.2222238106155,"Pg C/yr","exp2"
"ssp119",1756,"NPP",56.2260439274002,"Pg C/yr","exp2"
"ssp119",1757,"NPP",56.2294279880651,"Pg C/yr","exp2"
"ssp119",1758,"NPP",56.2305408594543,"Pg C/yr","exp2"
"ssp119",1759,"NPP",56.2312414244536,"Pg C/yr","exp2"
"ssp119",1760,"NPP",56.2328541753866,"Pg C/yr","exp2"
"ssp119",1761,"NPP",56.2351914178729,"Pg C/yr","exp2"
"ssp119",1762,"NPP",56.2377968294734,"Pg C/yr","exp2"
"ssp119",1763,"NPP",56.2404766560409,"Pg C/yr","exp2"
"ssp119",1764,"NPP",56.2353119784042,"Pg C/yr","exp2"
"ssp119",1765,"NPP",56.2275189894382,"Pg C/yr","exp2"
"ssp119",1766,"NPP",56.22362405418,"Pg C/yr","exp2"
"ssp119",1767,"NPP",56.223652798439,"Pg C/yr","exp2"
"ssp119",1768,"NPP",56.2230319362181,"Pg C/yr","exp2"
"ssp119",1769,"NPP",56.2209190562853,"Pg C/yr","exp2"
"ssp119",1770,"NPP",56.2203402056477,"Pg C/yr","exp2"
"ssp119",1771,"NPP",56.2219337337896,"Pg C/yr","exp2"
"ssp119",1772,"NPP",56.223642239087,"Pg C/yr","exp2"
"ssp119",1773,"NPP",56.2255311765811,"Pg C/yr","exp2"
"ssp119",1774,"NPP",56.2280985382796,"Pg C/yr","exp2"
"ssp119",1775,"NPP",56.2311128027457,"Pg C/yr","exp2"
"ssp119",1776,"NPP",56.2341165938477,"Pg C/yr","exp2"
"ssp119",1777,"NPP",56.2370150336443,"Pg C/yr","exp2"
"ssp119",1778,"NPP",56.2398042589667,"Pg C/yr","exp2"
"ssp119",1779,"NPP",56.242387629707,"Pg C/yr","exp2"
"ssp119",1780,"NPP",56.2447293433924,"Pg C/yr","exp2"
"ssp119",1781,"NPP",56.2469292836254,"Pg C/yr","exp2"
"ssp119",1782,"NPP",56.2489421666528,"Pg C/yr","exp2"
"ssp119",1783,"NPP",56.2508722964911,"Pg C/yr","exp2"
"ssp119",1784,"NPP",56.2527228769083,"Pg C/yr","exp2"
"ssp119",1785,"NPP",56.2391063070683,"Pg C/yr","exp2"
"ssp119",1786,"NPP",56.1950728376899,"Pg C/yr","exp2"
"ssp119",1787,"NPP",56.152143404896,"Pg C/yr","exp2"
"ssp119",1788,"NPP",56.1256492789016,"Pg C/yr","exp2"
"ssp119",1789,"NPP",56.1119792833459,"Pg C/yr","exp2"
"ssp119",1790,"NPP",56.1059218135012,"Pg C/yr","exp2"
"ssp119",1791,"NPP",56.1035608588502,"Pg C/yr","exp2"
"ssp119",1792,"NPP",56.1024935119689,"Pg C/yr","exp2"
"ssp119",1793,"NPP",56.1015979138537,"Pg C/yr","exp2"
"ssp119",1794,"NPP",56.1003477595169,"Pg C/yr","exp2"
"ssp119",1795,"NPP",56.0985182581032,"Pg C/yr","exp2"
"ssp119",1796,"NPP",56.0959708862456,"Pg C/yr","exp2"
"ssp119",1797,"NPP",56.0928405024348,"Pg C/yr","exp2"
"ssp119",1798,"NPP",56.0882480573454,"Pg C/yr","exp2"
"ssp119",1799,"NPP",56.0817165705292,"Pg C/yr","exp2"
"ssp119",1800,"NPP",56.0748330688645,"Pg C/yr","exp2"
"ssp119",1801,"NPP",56.0687345750846,"Pg C/yr","exp2"
"ssp119",1802,"NPP",56.0633012679712,"Pg C/yr","exp2"
"ssp119",1803,"NPP",56.0581519812089,"Pg C/yr","exp2"
"ssp119",1804,"NPP",56.0531173691838,"Pg C/yr","exp2"
"ssp119",1805,"NPP",56.0478670406565,"Pg C/yr","exp2"
"ssp119",1806,"NPP",56.0424883184432,"Pg C/yr","exp2"
"ssp119",1807,"NPP",56.0462400057905,"Pg C/yr","exp2"
"ssp119",1808,"NPP",56.0494078484487,"Pg C/yr","exp2"
"ssp119",1809,"NPP",56.0521158842065,"Pg C/yr","exp2"
"ssp119",1810,"NPP",56.0542542074755,"Pg C/yr","exp2"
"ssp119",1811,"NPP",56.0225203078863,"Pg C/yr","exp2"
"ssp119",1812,"NPP",55.974305416579,"Pg C/yr","exp2"
"ssp119",1813,"NPP",55.9392973315568,"Pg C/yr","exp2"
"ssp119",1814,"NPP",55.9202179558065,"Pg C/yr","exp2"
"ssp119",1815,"NPP",55.9108768055196,"Pg C/yr","exp2"
"ssp119",1816,"NPP",55.9059934295884,"Pg C/yr","exp2"
"ssp119",1817,"NPP",55.8751256018135,"Pg C/yr","exp2"
"ssp119",1818,"NPP",55.8168376905195,"Pg C/yr","exp2"
"ssp119",1819,"NPP",55.7691471690371,"Pg C/yr","exp2"
"ssp119",1820,"NPP",55.7446390428094,"Pg C/yr","exp2"
"ssp119",1821,"NPP",55.7358053481146,"Pg C/yr","exp2"
"ssp119",1822,"NPP",55.7345638389386,"Pg C/yr","exp2"
"ssp119",1823,"NPP",55.735191282973,"Pg C/yr","exp2"
"ssp119",1824,"NPP",55.7353762714639,"Pg C/yr","exp2"
"ssp119",1825,"NPP",55.7319022112447,"Pg C/yr","exp2"
"ssp119",1826,"NPP",55.7272123017967,"Pg C/yr","exp2"
"ssp119",1827,"NPP",55.7232838228459,"Pg C/yr","exp2"
"ssp119",1828,"NPP",55.7198510710446,"Pg C/yr","exp2"
"ssp119",1829,"NPP",55.7163210968587,"Pg C/yr","exp2"
"ssp119",1830,"NPP",55.7121259226343,"Pg C/yr","exp2"
"ssp119",1831,"NPP",55.7071381303724,"Pg C/yr","exp2"
