"scenario","year","variable","value","units","source"
"ssp119",1973,"gmst",0.206821506906564,"degC","V3.5.0"
"ssp119",1974,"gmst",0.224600613029382,"degC","V3.5.0"
"ssp119",1975,"gmst",0.216323911361404,"degC","V3.5.0"
"ssp119",1976,"gmst",0.229083385960633,"degC","V3.5.0"
"ssp119",1977,"gmst",0.254187222412889,"degC","V3.5.0"
"ssp119",1978,"gmst",0.280790085399284,"degC","V3.5.0"
"ssp119",1979,"gmst",0.304091073883458,"degC","V3.5.0"
"ssp119",1980,"gmst",0.322742908906319,"degC","V3.5.0"
"ssp119",1981,"gmst",0.341432521782618,"degC","V3.5.0"
"ssp119",1982,"gmst",0.337769752735942,"degC","V3.5.0"
"ssp119",1983,"gmst",0.294873084509946,"degC","V3.5.0"
"ssp119",1984,"gmst",0.302002105637482,"degC","V3.5.0"
"ssp119",1985,"gmst",0.337801394475078,"degC","V3.5.0"
"ssp119",1986,"gmst",0.372520706852236,"degC","V3.5.0"
"ssp119",1987,"gmst",0.405848297812483,"degC","V3.5.0"
"ssp119",1988,"gmst",0.440848434363597,"degC","V3.5.0"
"ssp119",1989,"gmst",0.476459245309584,"degC","V3.5.0"
"ssp119",1990,"gmst",0.507832606146421,"degC","V3.5.0"
"ssp119",1991,"gmst",0.479408857922452,"degC","V3.5.0"
"ssp119",1992,"gmst",0.351560799841124,"degC","V3.5.0"
"ssp119",1993,"gmst",0.326433246582079,"degC","V3.5.0"
"ssp119",1994,"gmst",0.387623457109774,"degC","V3.5.0"
"ssp119",1995,"gmst",0.464277933755868,"degC","V3.5.0"
"ssp119",1996,"gmst",0.532626911187108,"degC","V3.5.0"
"ssp119",1997,"gmst",0.577950978792509,"degC","V3.5.0"
"ssp119",1998,"gmst",0.617865867049702,"degC","V3.5.0"
"ssp119",1999,"gmst",0.665005747041738,"degC","V3.5.0"
"ssp119",2000,"gmst",0.70894947636517,"degC","V3.5.0"
"ssp119",2001,"gmst",0.746102823101988,"degC","V3.5.0"
"ssp119",2002,"gmst",0.772295620679147,"degC","V3.5.0"
"ssp119",2003,"gmst",0.792113930794375,"degC","V3.5.0"
"ssp119",2004,"gmst",0.813397605212334,"degC","V3.5.0"
"ssp119",2005,"gmst",0.830439693305807,"degC","V3.5.0"
"ssp119",2006,"gmst",0.84313703856861,"degC","V3.5.0"
"ssp119",2007,"gmst",0.861702472085532,"degC","V3.5.0"
"ssp119",2008,"gmst",0.88639436168955,"degC","V3.5.0"
"ssp119",2009,"gmst",0.91135957863788,"degC","V3.5.0"
"ssp119",2010,"gmst",0.937183351128225,"degC","V3.5.0"
"ssp119",2011,"gmst",0.961369501072956,"degC","V3.5.0"
"ssp119",2012,"gmst",0.984685656843182,"degC","V3.5.0"
"ssp119",2013,"gmst",1.01310753671232,"degC","V3.5.0"
"ssp119",2014,"gmst",1.03632766600309,"degC","V3.5.0"
"ssp119",2015,"gmst",1.06867310336638,"degC","V3.5.0"
"ssp119",2016,"gmst",1.10170670031215,"degC","V3.5.0"
"ssp119",2017,"gmst",1.13374258205856,"degC","V3.5.0"
"ssp119",2018,"gmst",1.16511285675731,"degC","V3.5.0"
"ssp119",2019,"gmst",1.19594499169429,"degC","V3.5.0"
"ssp119",2020,"gmst",1.22634776531664,"degC","V3.5.0"
"ssp119",2021,"gmst",1.25550791654269,"degC","V3.5.0"
"ssp119",2022,"gmst",1.28321776607518,"degC","V3.5.0"
"ssp119",2023,"gmst",1.30943997422937,"degC","V3.5.0"
"ssp119",2024,"gmst",1.33541912728397,"degC","V3.5.0"
"ssp119",2025,"gmst",1.36099885821684,"degC","V3.5.0"
"ssp119",2026,"gmst",1.3858745810929,"degC","V3.5.0"
"ssp119",2027,"gmst",1.40986275329781,"degC","V3.5.0"
"ssp119",2028,"gmst",1.43284884234901,"degC","V3.5.0"
"ssp119",2029,"gmst",1.45476110914766,"degC","V3.5.0"
"ssp119",2030,"gmst",1.47555591130023,"degC","V3.5.0"
"ssp119",2031,"gmst",1.49278572799841,"degC","V3.5.0"
"ssp119",2032,"gmst",1.50686489048787,"degC","V3.5.0"
"ssp119",2033,"gmst",1.51849248250109,"degC","V3.5.0"
"ssp119",2034,"gmst",1.52811530261418,"degC","V3.5.0"
"ssp119",2035,"gmst",1.5360382705915,"degC","V3.5.0"
"ssp119",2036,"gmst",1.54247935466796,"degC","V3.5.0"
"ssp119",2037,"gmst",1.54759989770098,"degC","V3.5.0"
"ssp119",2038,"gmst",1.55152269981748,"degC","V3.5.0"
"ssp119",2039,"gmst",1.55435649197478,"degC","V3.5.0"
"ssp119",2040,"gmst",1.55615574244383,"degC","V3.5.0"
"ssp119",2041,"gmst",1.55672689327096,"degC","V3.5.0"
"ssp119",2042,"gmst",1.55622796752498,"degC","V3.5.0"
"ssp119",2043,"gmst",1.55482396658992,"degC","V3.5.0"
"ssp119",2044,"gmst",1.55262829447221,"degC","V3.5.0"
"ssp119",2045,"gmst",1.54972305370105,"degC","V3.5.0"
"ssp119",2046,"gmst",1.54616967384801,"degC","V3.5.0"
"ssp119",2047,"gmst",1.54201516959955,"degC","V3.5.0"
"ssp119",2048,"gmst",1.53729598781836,"degC","V3.5.0"
"ssp119",2049,"gmst",1.53204039576533,"degC","V3.5.0"
"ssp119",2050,"gmst",1.52627047406553,"degC","V3.5.0"
"ssp119",2051,"gmst",1.51988766301823,"degC","V3.5.0"
"ssp119",2052,"gmst",1.51301538956295,"degC","V3.5.0"
"ssp119",2053,"gmst",1.50577180524187,"degC","V3.5.0"
"ssp119",2054,"gmst",1.49823657741596,"degC","V3.5.0"
"ssp119",2055,"gmst",1.49046620086635,"degC","V3.5.0"
"ssp119",2056,"gmst",1.48250193187622,"degC","V3.5.0"
"ssp119",2057,"gmst",1.47437443998083,"degC","V3.5.0"
"ssp119",2058,"gmst",1.46610675663998,"degC","V3.5.0"
"ssp119",2059,"gmst",1.45773206393286,"degC","V3.5.0"
"ssp119",2060,"gmst",1.44925554702874,"degC","V3.5.0"
"ssp119",2061,"gmst",1.44079202174433,"degC","V3.5.0"
"ssp119",2062,"gmst",1.43235013695536,"degC","V3.5.0"
"ssp119",2063,"gmst",1.42391990485281,"degC","V3.5.0"
"ssp119",2064,"gmst",1.41549717228221,"degC","V3.5.0"
"ssp119",2065,"gmst",1.40707945579206,"degC","V3.5.0"
"ssp119",2066,"gmst",1.39866513623636,"degC","V3.5.0"
"ssp119",2067,"gmst",1.39025274803872,"degC","V3.5.0"
"ssp119",2068,"gmst",1.38184082584885,"degC","V3.5.0"
"ssp119",2069,"gmst",1.37342777385597,"degC","V3.5.0"
"ssp119",2070,"gmst",1.36501184537956,"degC","V3.5.0"
"ssp119",2071,"gmst",1.35673089682032,"degC","V3.5.0"
"ssp119",2072,"gmst",1.34856240642427,"degC","V3.5.0"
"ssp119",2073,"gmst",1.34046706401266,"degC","V3.5.0"
"ssp119",2074,"gmst",1.33241925891401,"degC","V3.5.0"
"ssp119",2075,"gmst",1.32440108464151,"degC","V3.5.0"
"ssp119",2076,"gmst",1.31639935321042,"degC","V3.5.0"
"ssp119",2077,"gmst",1.30840394152039,"degC","V3.5.0"
"ssp119",2078,"gmst",1.30040680626897,"degC","V3.5.0"
"ssp119",2079,"gmst",1.29240136326704,"degC","V3.5.0"
"ssp119",2080,"gmst",1.28438208057416,"degC","V3.5.0"
"ssp119",2081,"gmst",1.27629095998486,"degC","V3.5.0"
"ssp119",2082,"gmst",1.26813100583944,"degC","V3.5.0"
"ssp119",2083,"gmst",1.25991226882735,"degC","V3.5.0"
"ssp119",2084,"gmst",1.25163991123939,"degC","V3.5.0"
"ssp119",2085,"gmst",1.24331636076767,"degC","V3.5.0"
"ssp119",2086,"gmst",1.23494240230383,"degC","V3.5.0"
"ssp119",2087,"gmst",1.22651780038532,"degC","V3.5.0"
"ssp119",2088,"gmst",1.21804166857278,"degC","V3.5.0"
"ssp119",2089,"gmst",1.2095127021211,"degC","V3.5.0"
"ssp119",2090,"gmst",1.20092932989591,"degC","V3.5.0"
"ssp119",2091,"gmst",1.19241697783303,"degC","V3.5.0"
"ssp119",2092,"gmst",1.18396107067879,"degC","V3.5.0"
"ssp119",2093,"gmst",1.1755307391787,"degC","V3.5.0"
"ssp119",2094,"gmst",1.16710581778311,"degC","V3.5.0"
"ssp119",2095,"gmst",1.15867205197962,"degC","V3.5.0"
"ssp119",2096,"gmst",1.15021876505365,"degC","V3.5.0"
"ssp119",2097,"gmst",1.14173759853611,"degC","V3.5.0"
"ssp119",2098,"gmst",1.13322177417231,"degC","V3.5.0"
"ssp119",2099,"gmst",1.12466563606347,"degC","V3.5.0"
"ssp119",2100,"gmst",1.11606435283015,"degC","V3.5.0"
"ssp119",1750,"NPP",56.209589270119,"Pg C/yr","V3.5.0"
"ssp119",1751,"NPP",56.2113190256449,"Pg C/yr","V3.5.0"
"ssp119",1752,"NPP",56.2128597977476,"Pg C/yr","V3.5.0"
"ssp119",1753,"NPP",56.2147490301754,"Pg C/yr","V3.5.0"
"ssp119",1754,"NPP",56.2174746585142,"Pg C/yr","V3.5.0"
"ssp119",1755,"NPP",56.2202386672879,"Pg C/yr","V3.5.0"
"ssp119",1756,"NPP",56.2227497217294,"Pg C/yr","V3.5.0"
"ssp119",1757,"NPP",56.2248913702105,"Pg C/yr","V3.5.0"
"ssp119",1758,"NPP",56.2261327460454,"Pg C/yr","V3.5.0"
"ssp119",1759,"NPP",56.2263336758597,"Pg C/yr","V3.5.0"
"ssp119",1760,"NPP",56.227005825556,"Pg C/yr","V3.5.0"
"ssp119",1761,"NPP",56.2282316596042,"Pg C/yr","V3.5.0"
"ssp119",1762,"NPP",56.2296741525879,"Pg C/yr","V3.5.0"
"ssp119",1763,"NPP",56.2311220493764,"Pg C/yr","V3.5.0"
"ssp119",1764,"NPP",56.2302930412888,"Pg C/yr","V3.5.0"
"ssp119",1765,"NPP",56.2256046274252,"Pg C/yr","V3.5.0"
"ssp119",1766,"NPP",56.2225664473819,"Pg C/yr","V3.5.0"
"ssp119",1767,"NPP",56.222550658397,"Pg C/yr","V3.5.0"
"ssp119",1768,"NPP",56.2234217018906,"Pg C/yr","V3.5.0"
"ssp119",1769,"NPP",56.2231043176546,"Pg C/yr","V3.5.0"
"ssp119",1770,"NPP",56.2228262922836,"Pg C/yr","V3.5.0"
"ssp119",1771,"NPP",56.2239272139276,"Pg C/yr","V3.5.0"
"ssp119",1772,"NPP",56.2255503466006,"Pg C/yr","V3.5.0"
"ssp119",1773,"NPP",56.2268804750731,"Pg C/yr","V3.5.0"
"ssp119",1774,"NPP",56.2283811331331,"Pg C/yr","V3.5.0"
"ssp119",1775,"NPP",56.2300934515857,"Pg C/yr","V3.5.0"
"ssp119",1776,"NPP",56.231745589863,"Pg C/yr","V3.5.0"
"ssp119",1777,"NPP",56.2331852849646,"Pg C/yr","V3.5.0"
"ssp119",1778,"NPP",56.2344706336952,"Pg C/yr","V3.5.0"
"ssp119",1779,"NPP",56.2355686939163,"Pg C/yr","V3.5.0"
"ssp119",1780,"NPP",56.2364692192207,"Pg C/yr","V3.5.0"
"ssp119",1781,"NPP",56.2372102505717,"Pg C/yr","V3.5.0"
"ssp119",1782,"NPP",56.2378298399215,"Pg C/yr","V3.5.0"
"ssp119",1783,"NPP",56.238360895903,"Pg C/yr","V3.5.0"
"ssp119",1784,"NPP",56.2388372489193,"Pg C/yr","V3.5.0"
"ssp119",1785,"NPP",56.2349174407757,"Pg C/yr","V3.5.0"
"ssp119",1786,"NPP",56.2117944144582,"Pg C/yr","V3.5.0"
"ssp119",1787,"NPP",56.1809843470481,"Pg C/yr","V3.5.0"
"ssp119",1788,"NPP",56.1611405189938,"Pg C/yr","V3.5.0"
"ssp119",1789,"NPP",56.1506305012015,"Pg C/yr","V3.5.0"
"ssp119",1790,"NPP",56.1455798275042,"Pg C/yr","V3.5.0"
"ssp119",1791,"NPP",56.1428953834253,"Pg C/yr","V3.5.0"
"ssp119",1792,"NPP",56.1406911582263,"Pg C/yr","V3.5.0"
"ssp119",1793,"NPP",56.1380822759357,"Pg C/yr","V3.5.0"
"ssp119",1794,"NPP",56.1347357605625,"Pg C/yr","V3.5.0"
"ssp119",1795,"NPP",56.1305797824447,"Pg C/yr","V3.5.0"
"ssp119",1796,"NPP",56.1256386648162,"Pg C/yr","V3.5.0"
