"scenario","year","variable","value","units","source"
"ssp119",1842,"gmst",-0.0693654367648271,"degC","v349"
"ssp119",1843,"gmst",-0.0502098734809044,"degC","v349"
"ssp119",1844,"gmst",-0.0339753182352599,"degC","v349"
"ssp119",1845,"gmst",-0.020903837423563,"degC","v349"
"ssp119",1846,"gmst",-0.023456407312768,"degC","v349"
"ssp119",1847,"gmst",-0.0199546704113701,"degC","v349"
"ssp119",1848,"gmst",-0.00972309630676186,"degC","v349"
"ssp119",1849,"gmst",0.0019352192279051,"degC","v349"
"ssp119",1850,"gmst",0.012256775512775,"degC","v349"
"ssp119",1851,"gmst",0.0221048812241802,"degC","v349"
"ssp119",1852,"gmst",0.0306552329190109,"degC","v349"
"ssp119",1853,"gmst",0.0250573347229504,"degC","v349"
"ssp119",1854,"gmst",0.0184284406655576,"degC","v349"
"ssp119",1855,"gmst",0.0257885949555323,"degC","v349"
"ssp119",1856,"gmst",0.0332821295115379,"degC","v349"
"ssp119",1857,"gmst",0.0259984739405216,"degC","v349"
"ssp119",1858,"gmst",0.0314174859038356,"degC","v349"
"ssp119",1859,"gmst",0.042128544730819,"degC","v349"
"ssp119",1860,"gmst",0.0523434923277387,"degC","v349"
"ssp119",1861,"gmst",0.0560910058741496,"degC","v349"
"ssp119",1862,"gmst",0.000961134144820888,"degC","v349"
"ssp119",1863,"gmst",-0.0105100300245304,"degC","v349"
"ssp119",1864,"gmst",0.00751489403710441,"degC","v349"
"ssp119",1865,"gmst",0.0284592576655581,"degC","v349"
"ssp119",1866,"gmst",0.0464858912045911,"degC","v349"
"ssp119",1867,"gmst",0.0601905656247776,"degC","v349"
"ssp119",1868,"gmst",0.0705047666045765,"degC","v349"
"ssp119",1869,"gmst",0.0795240780940304,"degC","v349"
"ssp119",1870,"gmst",0.0867008270743021,"degC","v349"
"ssp119",1871,"gmst",0.0935769294519407,"degC","v349"
"ssp119",1872,"gmst",0.0997799218163908,"degC","v349"
"ssp119",1873,"gmst",0.088119089877132,"degC","v349"
"ssp119",1874,"gmst",0.0891573449683799,"degC","v349"
"ssp119",1875,"gmst",0.0934791297078216,"degC","v349"
"ssp119",1876,"gmst",0.0976600852367096,"degC","v349"
"ssp119",1877,"gmst",0.104409597996437,"degC","v349"
"ssp119",1878,"gmst",0.111204232431071,"degC","v349"
"ssp119",1879,"gmst",0.11649798813823,"degC","v349"
"ssp119",1880,"gmst",0.117872059288923,"degC","v349"
"ssp119",1881,"gmst",0.119325079614492,"degC","v349"
"ssp119",1882,"gmst",0.124308402538338,"degC","v349"
"ssp119",1883,"gmst",0.0885309767700741,"degC","v349"
"ssp119",1884,"gmst",-0.0566608422670039,"degC","v349"
"ssp119",1885,"gmst",-0.0721896886452354,"degC","v349"
"ssp119",1886,"gmst",-0.0344391324538056,"degC","v349"
"ssp119",1887,"gmst",-0.00479491260206972,"degC","v349"
"ssp119",1888,"gmst",0.0255805134578307,"degC","v349"
"ssp119",1889,"gmst",0.0516765147451902,"degC","v349"
"ssp119",1890,"gmst",0.0605629742928735,"degC","v349"
"ssp119",1891,"gmst",0.05401322509353,"degC","v349"
"ssp119",1892,"gmst",0.0644557051105848,"degC","v349"
"ssp119",1893,"gmst",0.0821664067687456,"degC","v349"
"ssp119",1894,"gmst",0.0951966847510963,"degC","v349"
"ssp119",1895,"gmst",0.105300273140633,"degC","v349"
"ssp119",1896,"gmst",0.113585345741507,"degC","v349"
"ssp119",1897,"gmst",0.119826576621742,"degC","v349"
"ssp119",1898,"gmst",0.125026211330465,"degC","v349"
"ssp119",1899,"gmst",0.128265246053572,"degC","v349"
"ssp119",1900,"gmst",0.131175555208325,"degC","v349"
"ssp119",1901,"gmst",0.134341412891329,"degC","v349"
"ssp119",1902,"gmst",0.129392047081185,"degC","v349"
"ssp119",1903,"gmst",0.0623215809332082,"degC","v349"
"ssp119",1904,"gmst",0.0469794907266613,"degC","v349"
"ssp119",1905,"gmst",0.0647601002065372,"degC","v349"
"ssp119",1906,"gmst",0.0851011994624721,"degC","v349"
"ssp119",1907,"gmst",0.0880811028375256,"degC","v349"
"ssp119",1908,"gmst",0.0961308130872903,"degC","v349"
"ssp119",1909,"gmst",0.10775630482386,"degC","v349"
"ssp119",1910,"gmst",0.115672857590954,"degC","v349"
"ssp119",1911,"gmst",0.12307568336516,"degC","v349"
"ssp119",1912,"gmst",0.0940681602560257,"degC","v349"
"ssp119",1913,"gmst",0.0661900784114102,"degC","v349"
"ssp119",1914,"gmst",0.0747576856876422,"degC","v349"
"ssp119",1915,"gmst",0.0946265722437154,"degC","v349"
"ssp119",1916,"gmst",0.109352023358117,"degC","v349"
"ssp119",1917,"gmst",0.119168873286977,"degC","v349"
"ssp119",1918,"gmst",0.127238605890063,"degC","v349"
"ssp119",1919,"gmst",0.138229359254389,"degC","v349"
"ssp119",1920,"gmst",0.145126793930412,"degC","v349"
"ssp119",1921,"gmst",0.156034776152387,"degC","v349"
"ssp119",1922,"gmst",0.156626608307579,"degC","v349"
"ssp119",1923,"gmst",0.155893290295214,"degC","v349"
"ssp119",1924,"gmst",0.162947151514962,"degC","v349"
"ssp119",1925,"gmst",0.169188050283173,"degC","v349"
"ssp119",1926,"gmst",0.174436853549086,"degC","v349"
"ssp119",1927,"gmst",0.177275602591808,"degC","v349"
"ssp119",1928,"gmst",0.178574176025612,"degC","v349"
"ssp119",1929,"gmst",0.166198048164394,"degC","v349"
"ssp119",1930,"gmst",0.173172380804965,"degC","v349"
"ssp119",1931,"gmst",0.18541586430816,"degC","v349"
"ssp119",1932,"gmst",0.186605232223583,"degC","v349"
"ssp119",1933,"gmst",0.19523976279298,"degC","v349"
"ssp119",1934,"gmst",0.202736950241179,"degC","v349"
"ssp119",1935,"gmst",0.207316080732702,"degC","v349"
"ssp119",1936,"gmst",0.209135115527415,"degC","v349"
"ssp119",1937,"gmst",0.209687407578302,"degC","v349"
"ssp119",1938,"gmst",0.214318495999366,"degC","v349"
"ssp119",1939,"gmst",0.216292379369142,"degC","v349"
"ssp119",1940,"gmst",0.216235242082044,"degC","v349"
"ssp119",1941,"gmst",0.216187879233195,"degC","v349"
"ssp119",1942,"gmst",0.215911557481001,"degC","v349"
"ssp119",1943,"gmst",0.216872602521037,"degC","v349"
"ssp119",1944,"gmst",0.219408887784966,"degC","v349"
"ssp119",1945,"gmst",0.227094235322689,"degC","v349"
"ssp119",1946,"gmst",0.234705811708545,"degC","v349"
"ssp119",1947,"gmst",0.237487200457022,"degC","v349"
"ssp119",1948,"gmst",0.238930906234171,"degC","v349"
"ssp119",1949,"gmst",0.241853633626882,"degC","v349"
"ssp119",1950,"gmst",0.240577310542624,"degC","v349"
"ssp119",1951,"gmst",0.241040044874149,"degC","v349"
"ssp119",1952,"gmst",0.241831665824761,"degC","v349"
"ssp119",1953,"gmst",0.242802322082591,"degC","v349"
"ssp119",1954,"gmst",0.245253143293953,"degC","v349"
"ssp119",1955,"gmst",0.245427821465625,"degC","v349"
"ssp119",1956,"gmst",0.243541482503237,"degC","v349"
"ssp119",1957,"gmst",0.241345911056027,"degC","v349"
"ssp119",1958,"gmst",0.243191333480436,"degC","v349"
"ssp119",1959,"gmst",0.244510466480192,"degC","v349"
"ssp119",1960,"gmst",0.245638905586165,"degC","v349"
"ssp119",1961,"gmst",0.238667779984162,"degC","v349"
"ssp119",1962,"gmst",0.223252480601053,"degC","v349"
"ssp119",1963,"gmst",0.152414622157318,"degC","v349"
"ssp119",1964,"gmst",0.109226699968345,"degC","v349"
"ssp119",1965,"gmst",0.105368179188833,"degC","v349"
"ssp119",1966,"gmst",0.135788275349738,"degC","v349"
"ssp119",1967,"gmst",0.144202431239678,"degC","v349"
"ssp119",1968,"gmst",0.155601490138534,"degC","v349"
"ssp119",1969,"gmst",0.17196184319343,"degC","v349"
"ssp119",1970,"gmst",0.1834843291215,"degC","v349"
"ssp119",1971,"gmst",0.186594864669374,"degC","v349"
"ssp119",1972,"gmst",0.195108190238299,"degC","v349"
"ssp119",1973,"gmst",0.212560525607036,"degC","v349"
"ssp119",1974,"gmst",0.226361449166804,"degC","v349"
"ssp119",1975,"gmst",0.217810698321229,"degC","v349"
"ssp119",1976,"gmst",0.230506295860758,"degC","v349"
"ssp119",1977,"gmst",0.251676680274821,"degC","v349"
"ssp119",1978,"gmst",0.273249037913228,"degC","v349"
"ssp119",1979,"gmst",0.291840067165428,"degC","v349"
"ssp119",1980,"gmst",0.306756556071379,"degC","v349"
"ssp119",1981,"gmst",0.322279045869888,"degC","v349"
"ssp119",1982,"gmst",0.318296885012581,"degC","v349"
"ssp119",1983,"gmst",0.282430292841579,"degC","v349"
"ssp119",1984,"gmst",0.294451477198405,"degC","v349"
"ssp119",1985,"gmst",0.326124945215317,"degC","v349"
"ssp119",1986,"gmst",0.354449752454279,"degC","v349"
"ssp119",1987,"gmst",0.381760014666302,"degC","v349"
"ssp119",1988,"gmst",0.410542933647522,"degC","v349"
"ssp119",1989,"gmst",0.439767618210944,"degC","v349"
"ssp119",1990,"gmst",0.465437505793442,"degC","v349"
"ssp119",1991,"gmst",0.439320640551073,"degC","v349"
"ssp119",1992,"gmst",0.332455117046143,"degC","v349"
"ssp119",1993,"gmst",0.325930288847128,"degC","v349"
"ssp119",1994,"gmst",0.383566013400729,"degC","v349"
"ssp119",1995,"gmst",0.44678927538466,"degC","v349"
"ssp119",1996,"gmst",0.501079975416842,"degC","v349"
"ssp119",1997,"gmst",0.535787546920492,"degC","v349"
"ssp119",1998,"gmst",0.568068002137709,"degC","v349"
"ssp119",1999,"gmst",0.607389017630437,"degC","v349"
"ssp119",2000,"gmst",0.643432049111726,"degC","v349"
"ssp119",2001,"gmst",0.674242001764016,"degC","v349"
"ssp119",2002,"gmst",0.696399718095928,"degC","v349"
"ssp119",2003,"gmst",0.71430646401271,"degC","v349"
"ssp119",2004,"gmst",0.734342678958026,"degC","v349"
"ssp119",2005,"gmst",0.750723545471453,"degC","v349"
"ssp119",2006,"gmst",0.763847237558837,"degC","v349"
"ssp119",2007,"gmst",0.78255639613622,"degC","v349"
"ssp119",2008,"gmst",0.806214371542701,"degC","v349"
"ssp119",2009,"gmst",0.82941716116322,"degC","v349"
"ssp119",2010,"gmst",0.853417944253236,"degC","v349"
"ssp119",2011,"gmst",0.875943265208282,"degC","v349"
"ssp119",2012,"gmst",0.8978027166139,"degC","v349"
"ssp119",2013,"gmst",0.924375937979337,"degC","v349"
"ssp119",2014,"gmst",0.945896790065622,"degC","v349"
"ssp119",2015,"gmst",0.97605631427155,"degC","v349"
"ssp119",2016,"gmst",1.00580398745926,"degC","v349"
"ssp119",2017,"gmst",1.03475963749672,"degC","v349"
"ssp119",2018,"gmst",1.06327103594545,"degC","v349"
"ssp119",2019,"gmst",1.09145788048386,"degC","v349"
"ssp119",2020,"gmst",1.1194182089699,"degC","v349"
"ssp119",2021,"gmst",1.14643101498589,"degC","v349"
"ssp119",2022,"gmst",1.17240781358731,"degC","v349"
"ssp119",2023,"gmst",1.19733041875752,"degC","v349"
"ssp119",2024,"gmst",1.2222925677629,"degC","v349"
"ssp119",2025,"gmst",1.24701811476073,"degC","v349"
"ssp119",2026,"gmst",1.27125984453149,"degC","v349"
"ssp119",2027,"gmst",1.29487357602095,"degC","v349"
"ssp119",2028,"gmst",1.31776977428972,"degC","v349"
"ssp119",2029,"gmst",1.33989102321299,"degC","v349"
"ssp119",2030,"gmst",1.36120028087902,"degC","v349"
"ssp119",2031,"gmst",1.37954729244494,"degC","v349"
"ssp119",2032,"gmst",1.39554543216082,"degC","v349"
"ssp119",2033,"gmst",1.40973183308364,"degC","v349"
"ssp119",2034,"gmst",1.422430489972,"degC","v349"
"ssp119",2035,"gmst",1.43385241419223,"degC","v349"
"ssp119",2036,"gmst",1.44414260631752,"degC","v349"
"ssp119",2037,"gmst",1.45341439726341,"degC","v349"
"ssp119",2038,"gmst",1.46173259486276,"degC","v349"
"ssp119",2039,"gmst",1.46915398287819,"degC","v349"
"ssp119",2040,"gmst",1.47572312036957,"degC","v349"
"ssp119",2041,"gmst",1.48126074851013,"degC","v349"
"ssp119",2042,"gmst",1.48591731645813,"degC","v349"
"ssp119",2043,"gmst",1.48981148763483,"degC","v349"
"ssp119",2044,"gmst",1.49302164747613,"degC","v349"
"ssp119",2045,"gmst",1.49560335860856,"degC","v349"
"ssp119",2046,"gmst",1.49759785789339,"degC","v349"
"ssp119",2047,"gmst",1.49903671511758,"degC","v349"
"ssp119",2048,"gmst",1.49994453000362,"degC","v349"
"ssp119",2049,"gmst",1.50034069080562,"degC","v349"
"ssp119",2050,"gmst",1.50024050653067,"degC","v349"
"ssp119",2051,"gmst",1.49955374551574,"degC","v349"
"ssp119",2052,"gmst",1.4983941651193,"degC","v349"
"ssp119",2053,"gmst",1.49684815194099,"degC","v349"
"ssp119",2054,"gmst",1.49497284325308,"degC","v349"
"ssp119",2055,"gmst",1.49280872185354,"degC","v349"
"ssp119",2056,"gmst",1.49038596044929,"degC","v349"
"ssp119",2057,"gmst",1.48774687767116,"degC","v349"
"ssp119",2058,"gmst",1.48489527176646,"degC","v349"
"ssp119",2059,"gmst",1.48184068755155,"degC","v349"
"ssp119",2060,"gmst",1.47859822524787,"degC","v349"
"ssp119",2061,"gmst",1.47527757009876,"degC","v349"
"ssp119",2062,"gmst",1.47187333509209,"degC","v349"
"ssp119",2063,"gmst",1.46837740535467,"degC","v349"
"ssp119",2064,"gmst",1.46478731336584,"degC","v349"
"ssp119",2065,"gmst",1.46110355947532,"degC","v349"
"ssp119",2066,"gmst",1.45732728675287,"degC","v349"
"ssp119",2067,"gmst",1.4534594875916,"degC","v349"
"ssp119",2068,"gmst",1.44950103219364,"degC","v349"
"ssp119",2069,"gmst",1.44545264504029,"degC","v349"
"ssp119",2070,"gmst",1.44131492600646,"degC","v349"
"ssp119",2071,"gmst",1.43721109550937,"degC","v349"
"ssp119",2072,"gmst",1.43310866420604,"degC","v349"
"ssp119",2073,"gmst",1.42897872970673,"degC","v349"
"ssp119",2074,"gmst",1.42480416167828,"degC","v349"
"ssp119",2075,"gmst",1.42057393855995,"degC","v349"
"ssp119",2076,"gmst",1.41628077826758,"degC","v349"
"ssp119",2077,"gmst",1.41191941108872,"degC","v349"
"ssp119",2078,"gmst",1.40748587177581,"degC","v349"
"ssp119",2079,"gmst",1.40297708599314,"degC","v349"
"ssp119",2080,"gmst",1.39839055730115,"degC","v349"
"ssp119",2081,"gmst",1.39367733579608,"degC","v349"
"ssp119",2082,"gmst",1.38884794535585,"degC","v349"
"ssp119",2083,"gmst",1.38391192295167,"degC","v349"
"ssp119",2084,"gmst",1.37887432400739,"degC","v349"
"ssp119",2085,"gmst",1.37373782368927,"degC","v349"
"ssp119",2086,"gmst",1.36850435275783,"degC","v349"
"ssp119",2087,"gmst",1.36317686225741,"degC","v349"
"ssp119",2088,"gmst",1.35775643981598,"degC","v349"
"ssp119",2089,"gmst",1.35224279929959,"degC","v349"
"ssp119",2090,"gmst",1.3466351702082,"degC","v349"
"ssp119",2091,"gmst",1.3410437818304,"degC","v349"
"ssp119",2092,"gmst",1.33544260715095,"degC","v349"
"ssp119",2093,"gmst",1.32980756041508,"degC","v349"
"ssp119",2094,"gmst",1.32412415935878,"degC","v349"
"ssp119",2095,"gmst",1.3183825151402,"degC","v349"
"ssp119",2096,"gmst",1.3125752826475,"degC","v349"
"ssp119",2097,"gmst",1.30669677549267,"degC","v349"
"ssp119",2098,"gmst",1.30074240616152,"degC","v349"
"ssp119",2099,"gmst",1.29470834771339,"degC","v349"
"ssp119",2100,"gmst",1.2885913326653,"degC","v349"
"ssp119",1750,"NPP",56.20721271132,"Pg C/yr","v349"
"ssp119",1751,"NPP",56.2085015363472,"Pg C/yr","v349"
"ssp119",1752,"NPP",56.209644079799,"Pg C/yr","v349"
"ssp119",1753,"NPP",56.2128084401823,"Pg C/yr","v349"
"ssp119",1754,"NPP",56.2165968754951,"Pg C/yr","v349"
"ssp119",1755,"NPP",56.2204709961033,"Pg C/yr","v349"
"ssp119",1756,"NPP",56.2241763422892,"Pg C/yr","v349"
"ssp119",1757,"NPP",56.2275073883426,"Pg C/yr","v349"
"ssp119",1758,"NPP",56.2281598505665,"Pg C/yr","v349"
"ssp119",1759,"NPP",56.2292247668624,"Pg C/yr","v349"
"ssp119",1760,"NPP",56.2312684286199,"Pg C/yr","v349"
"ssp119",1761,"NPP",56.2338826558612,"Pg C/yr","v349"
"ssp119",1762,"NPP",56.2366678247883,"Pg C/yr","v349"
"ssp119",1763,"NPP",56.2395335494319,"Pg C/yr","v349"
"ssp119",1764,"NPP",56.2324233764801,"Pg C/yr","v349"
"ssp119",1765,"NPP",56.2251925666388,"Pg C/yr","v349"
"ssp119",1766,"NPP",56.222588716988,"Pg C/yr","v349"
"ssp119",1767,"NPP",56.2231406584638,"Pg C/yr","v349"
"ssp119",1768,"NPP",56.2217184223686,"Pg C/yr","v349"
"ssp119",1769,"NPP",56.2190740892273,"Pg C/yr","v349"
"ssp119",1770,"NPP",56.2187523382522,"Pg C/yr","v349"
"ssp119",1771,"NPP",56.2203905266073,"Pg C/yr","v349"
"ssp119",1772,"NPP",56.2215836928771,"Pg C/yr","v349"
"ssp119",1773,"NPP",56.2232632131213,"Pg C/yr","v349"
"ssp119",1774,"NPP",56.2257549964705,"Pg C/yr","v349"
"ssp119",1775,"NPP",56.2286587230409,"Pg C/yr","v349"
"ssp119",1776,"NPP",56.2315370568854,"Pg C/yr","v349"
"ssp119",1777,"NPP",56.2344101848817,"Pg C/yr","v349"
"ssp119",1778,"NPP",56.2372399551332,"Pg C/yr","v349"
"ssp119",1779,"NPP",56.239912192412,"Pg C/yr","v349"
"ssp119",1780,"NPP",56.24240413935,"Pg C/yr","v349"
"ssp119",1781,"NPP",56.2448364464164,"Pg C/yr","v349"
"ssp119",1782,"NPP",56.2471036444015,"Pg C/yr","v349"
"ssp119",1783,"NPP",56.2493520166791,"Pg C/yr","v349"
"ssp119",1784,"NPP",56.2515424814169,"Pg C/yr","v349"
"ssp119",1785,"NPP",56.2340859606899,"Pg C/yr","v349"
"ssp119",1786,"NPP",56.1902723710239,"Pg C/yr","v349"
"ssp119",1787,"NPP",56.1577451019637,"Pg C/yr","v349"
"ssp119",1788,"NPP",56.1407894954264,"Pg C/yr","v349"
"ssp119",1789,"NPP",56.1342758492448,"Pg C/yr","v349"
"ssp119",1790,"NPP",56.133490511512,"Pg C/yr","v349"
"ssp119",1791,"NPP",56.1353426573658,"Pg C/yr","v349"
"ssp119",1792,"NPP",56.138083695808,"Pg C/yr","v349"
"ssp119",1793,"NPP",56.1410354737388,"Pg C/yr","v349"
"ssp119",1794,"NPP",56.1438520401234,"Pg C/yr","v349"
"ssp119",1795,"NPP",56.146366441916,"Pg C/yr","v349"
"ssp119",1796,"NPP",56.1484196504791,"Pg C/yr","v349"
"ssp119",1797,"NPP",56.1501910322958,"Pg C/yr","v349"
"ssp119",1798,"NPP",56.1504007097481,"Pg C/yr","v349"
"ssp119",1799,"NPP",56.1487971938307,"Pg C/yr","v349"
"ssp119",1800,"NPP",56.1474737984707,"Pg C/yr","v349"
"ssp119",1801,"NPP",56.1471701962596,"Pg C/yr","v349"
"ssp119",1802,"NPP",56.14747246118,"Pg C/yr","v349"
"ssp119",1803,"NPP",56.1480280225858,"Pg C/yr","v349"
"ssp119",1804,"NPP",56.1486789336924,"Pg C/yr","v349"
"ssp119",1805,"NPP",56.1491798684213,"Pg C/yr","v349"
"ssp119",1806,"NPP",56.1496226484115,"Pg C/yr","v349"
"ssp119",1807,"NPP",56.1545875962483,"Pg C/yr","v349"
"ssp119",1808,"NPP",56.1592144158556,"Pg C/yr","v349"
"ssp119",1809,"NPP",56.1635831435674,"Pg C/yr","v349"
"ssp119",1810,"NPP",56.1675407673095,"Pg C/yr","v349"
"ssp119",1811,"NPP",56.1330008778215,"Pg C/yr","v349"
"ssp119",1812,"NPP",56.0879399302558,"Pg C/yr","v349"
"ssp119",1813,"NPP",56.0538419300573,"Pg C/yr","v349"
"ssp119",1814,"NPP",56.0334728399236,"Pg C/yr","v349"
"ssp119",1815,"NPP",56.0207936184157,"Pg C/yr","v349"
"ssp119",1816,"NPP",56.0115523102908,"Pg C/yr","v349"
"ssp119",1817,"NPP",55.9688389877325,"Pg C/yr","v349"
"ssp119",1818,"NPP",55.9024054106766,"Pg C/yr","v349"
"ssp119",1819,"NPP",55.8555200539463,"Pg C/yr","v349"
"ssp119",1820,"NPP",55.8304377882301,"Pg C/yr","v349"
"ssp119",1821,"NPP",55.8183707011901,"Pg C/yr","v349"
"ssp119",1822,"NPP",55.8123778965537,"Pg C/yr","v349"
"ssp119",1823,"NPP",55.8076987902395,"Pg C/yr","v349"
"ssp119",1824,"NPP",55.803033046483,"Pg C/yr","v349"
"ssp119",1825,"NPP",55.7946663157132,"Pg C/yr","v349"
"ssp119",1826,"NPP",55.7867901693623,"Pg C/yr","v349"
"ssp119",1827,"NPP",55.7803353774565,"Pg C/yr","v349"
"ssp119",1828,"NPP",55.7746904790187,"Pg C/yr","v349"
"ssp119",1829,"NPP",55.7692073135017,"Pg C/yr","v349"
"ssp119",1830,"NPP",55.7633400248741,"Pg C/yr","v349"
"ssp119",1831,"NPP",55.7570171009423,"Pg C/yr","v349"
"ssp119",1832,"NPP",55.7504520204463,"Pg C/yr","v349"
"ssp119",1833,"NPP",55.7195124896014,"Pg C/yr","v349"
"ssp119",1834,"NPP",55.6854658979082,"Pg C/yr","v349"
"ssp119",1835,"NPP",55.6620520564279,"Pg C/yr","v349"
"ssp119",1836,"NPP",55.6473912039227,"Pg C/yr","v349"
"ssp119",1837,"NPP",55.6200758441574,"Pg C/yr","v349"
"ssp119",1838,"NPP",55.5928847869396,"Pg C/yr","v349"
"ssp119",1839,"NPP",55.5741988933995,"Pg C/yr","v349"
"ssp119",1840,"NPP",55.5620430513913,"Pg C/yr","v349"
"ssp119",1841,"NPP",55.5531273926673,"Pg C/yr","v349"
"ssp119",1842,"NPP",55.5453406143229,"Pg C/yr","v349"
