"scenario","year","variable","value","units","version"
"ssp119",1750,"CO2_concentration",277.147003173828,"ppmv CO2",3.2.0
"ssp119",1751,"CO2_concentration",277.188000996908,"ppmv CO2",3.2.0
"ssp119",1752,"CO2_concentration",277.229001363118,"ppmv CO2",3.2.0
"ssp119",1753,"CO2_concentration",277.263000488281,"ppmv CO2",3.2.0
"ssp119",1754,"CO2_concentration",277.304003397624,"ppmv CO2",3.2.0
"ssp119",1755,"CO2_concentration",277.351003011068,"ppmv CO2",3.2.0
"ssp119",1756,"CO2_concentration",277.388999938965,"ppmv CO2",3.2.0
"ssp119",1757,"CO2_concentration",277.441998799642,"ppmv CO2",3.2.0
"ssp119",1758,"CO2_concentration",277.489000956217,"ppmv CO2",3.2.0
"ssp119",1759,"CO2_concentration",277.539998372396,"ppmv CO2",3.2.0
"ssp119",1760,"CO2_concentration",277.605003356934,"ppmv CO2",3.2.0
"ssp119",1761,"CO2_concentration",277.663998921712,"ppmv CO2",3.2.0
"ssp119",1762,"CO2_concentration",277.732002258301,"ppmv CO2",3.2.0
"ssp119",1763,"CO2_concentration",277.795997619629,"ppmv CO2",3.2.0
"ssp119",1764,"CO2_concentration",277.8590037028,"ppmv CO2",3.2.0
"ssp119",1765,"CO2_concentration",277.912999471029,"ppmv CO2",3.2.0
"ssp119",1766,"CO2_concentration",277.958000183105,"ppmv CO2",3.2.0
"ssp119",1767,"CO2_concentration",278.016998291016,"ppmv CO2",3.2.0
"ssp119",1768,"CO2_concentration",278.077995300293,"ppmv CO2",3.2.0
"ssp119",1769,"CO2_concentration",278.135004679362,"ppmv CO2",3.2.0
"ssp119",1770,"CO2_concentration",278.193997701009,"ppmv CO2",3.2.0
"ssp119",1771,"CO2_concentration",278.270001729329,"ppmv CO2",3.2.0
"ssp119",1772,"CO2_concentration",278.333999633789,"ppmv CO2",3.2.0
"ssp119",1773,"CO2_concentration",278.411994934082,"ppmv CO2",3.2.0
"ssp119",1774,"CO2_concentration",278.490999857585,"ppmv CO2",3.2.0
"ssp119",1775,"CO2_concentration",278.586003621419,"ppmv CO2",3.2.0
"ssp119",1776,"CO2_concentration",278.682998657227,"ppmv CO2",3.2.0
"ssp119",1777,"CO2_concentration",278.773996988932,"ppmv CO2",3.2.0
"ssp119",1778,"CO2_concentration",278.865999857585,"ppmv CO2",3.2.0
"ssp119",1779,"CO2_concentration",278.959002176921,"ppmv CO2",3.2.0
"ssp119",1780,"CO2_concentration",279.054003397624,"ppmv CO2",3.2.0
"ssp119",1781,"CO2_concentration",279.144999186198,"ppmv CO2",3.2.0
"ssp119",1782,"CO2_concentration",279.243001302083,"ppmv CO2",3.2.0
"ssp119",1783,"CO2_concentration",279.339998881022,"ppmv CO2",3.2.0
"ssp119",1784,"CO2_concentration",279.434000651042,"ppmv CO2",3.2.0
"ssp119",1785,"CO2_concentration",279.532002766927,"ppmv CO2",3.2.0
"ssp119",1786,"CO2_concentration",279.629000345866,"ppmv CO2",3.2.0
"ssp119",1787,"CO2_concentration",279.729001363118,"ppmv CO2",3.2.0
"ssp119",1788,"CO2_concentration",279.830998738607,"ppmv CO2",3.2.0
"ssp119",1789,"CO2_concentration",279.932998657227,"ppmv CO2",3.2.0
"ssp119",1790,"CO2_concentration",280.037002563477,"ppmv CO2",3.2.0
"ssp119",1791,"CO2_concentration",280.140998840332,"ppmv CO2",3.2.0
"ssp119",1792,"CO2_concentration",280.240997314453,"ppmv CO2",3.2.0
"ssp119",1793,"CO2_concentration",280.33199818929,"ppmv CO2",3.2.0
"ssp119",1794,"CO2_concentration",280.415000915527,"ppmv CO2",3.2.0
"ssp119",1795,"CO2_concentration",280.491996765137,"ppmv CO2",3.2.0
"ssp119",1796,"CO2_concentration",280.554995218913,"ppmv CO2",3.2.0
"ssp119",1797,"CO2_concentration",280.623001098633,"ppmv CO2",3.2.0
"ssp119",1798,"CO2_concentration",280.682004292806,"ppmv CO2",3.2.0
"ssp119",1799,"CO2_concentration",280.752998352051,"ppmv CO2",3.2.0
"ssp119",1800,"CO2_concentration",280.833997090658,"ppmv CO2",3.2.0
"ssp119",1801,"CO2_concentration",280.918998718262,"ppmv CO2",3.2.0
"ssp119",1802,"CO2_concentration",280.993995666504,"ppmv CO2",3.2.0
"ssp119",1803,"CO2_concentration",281.072995503743,"ppmv CO2",3.2.0
"ssp119",1804,"CO2_concentration",281.156997680664,"ppmv CO2",3.2.0
"ssp119",1805,"CO2_concentration",281.233996073405,"ppmv CO2",3.2.0
"ssp119",1806,"CO2_concentration",281.322001139323,"ppmv CO2",3.2.0
"ssp119",1807,"CO2_concentration",281.409001668294,"ppmv CO2",3.2.0
"ssp119",1808,"CO2_concentration",281.495999654134,"ppmv CO2",3.2.0
"ssp119",1809,"CO2_concentration",281.565996805827,"ppmv CO2",3.2.0
"ssp119",1810,"CO2_concentration",281.648002624512,"ppmv CO2",3.2.0
"ssp119",1811,"CO2_concentration",281.717997233073,"ppmv CO2",3.2.0
"ssp119",1812,"CO2_concentration",281.789998372396,"ppmv CO2",3.2.0
"ssp119",1813,"CO2_concentration",281.858001708984,"ppmv CO2",3.2.0
"ssp119",1814,"CO2_concentration",281.931004842122,"ppmv CO2",3.2.0
"ssp119",1815,"CO2_concentration",281.991996765137,"ppmv CO2",3.2.0
"ssp119",1816,"CO2_concentration",282.059000651042,"ppmv CO2",3.2.0
"ssp119",1817,"CO2_concentration",282.127001444499,"ppmv CO2",3.2.0
"ssp119",1818,"CO2_concentration",282.199999491374,"ppmv CO2",3.2.0
"ssp119",1819,"CO2_concentration",282.27200571696,"ppmv CO2",3.2.0
"ssp119",1820,"CO2_concentration",282.346000671387,"ppmv CO2",3.2.0
"ssp119",1821,"CO2_concentration",282.415003458659,"ppmv CO2",3.2.0
"ssp119",1822,"CO2_concentration",282.47699991862,"ppmv CO2",3.2.0
"ssp119",1823,"CO2_concentration",282.540000915527,"ppmv CO2",3.2.0
"ssp119",1824,"CO2_concentration",282.61799621582,"ppmv CO2",3.2.0
"ssp119",1825,"CO2_concentration",282.67599995931,"ppmv CO2",3.2.0
"ssp119",1826,"CO2_concentration",282.692998250326,"ppmv CO2",3.2.0
"ssp119",1827,"CO2_concentration",282.692995707194,"ppmv CO2",3.2.0
"ssp119",1828,"CO2_concentration",282.708002726237,"ppmv CO2",3.2.0
"ssp119",1829,"CO2_concentration",282.760996500651,"ppmv CO2",3.2.0
"ssp119",1830,"CO2_concentration",282.824999491374,"ppmv CO2",3.2.0
"ssp119",1831,"CO2_concentration",282.8909962972,"ppmv CO2",3.2.0
"ssp119",1832,"CO2_concentration",282.921997070312,"ppmv CO2",3.2.0
"ssp119",1833,"CO2_concentration",282.965998331706,"ppmv CO2",3.2.0
"ssp119",1834,"CO2_concentration",283.02799987793,"ppmv CO2",3.2.0
"ssp119",1835,"CO2_concentration",283.085998535156,"ppmv CO2",3.2.0
"ssp119",1836,"CO2_concentration",283.148999532064,"ppmv CO2",3.2.0
"ssp119",1837,"CO2_concentration",283.198000590007,"ppmv CO2",3.2.0
"ssp119",1838,"CO2_concentration",283.253003438314,"ppmv CO2",3.2.0
"ssp119",1839,"CO2_concentration",283.310999552409,"ppmv CO2",3.2.0
"ssp119",1840,"CO2_concentration",283.382001241048,"ppmv CO2",3.2.0
"ssp119",1841,"CO2_concentration",283.466997782389,"ppmv CO2",3.2.0
"ssp119",1842,"CO2_concentration",283.52799987793,"ppmv CO2",3.2.0
"ssp119",1843,"CO2_concentration",283.56600189209,"ppmv CO2",3.2.0
"ssp119",1844,"CO2_concentration",283.608998616536,"ppmv CO2",3.2.0
"ssp119",1845,"CO2_concentration",283.72499593099,"ppmv CO2",3.2.0
"ssp119",1846,"CO2_concentration",283.84700012207,"ppmv CO2",3.2.0
"ssp119",1847,"CO2_concentration",283.935999552409,"ppmv CO2",3.2.0
"ssp119",1848,"CO2_concentration",284.067998250326,"ppmv CO2",3.2.0
"ssp119",1849,"CO2_concentration",284.20699818929,"ppmv CO2",3.2.0
"ssp119",1850,"CO2_concentration",284.316998799642,"ppmv CO2",3.2.0
"ssp119",1851,"CO2_concentration",284.45100402832,"ppmv CO2",3.2.0
"ssp119",1852,"CO2_concentration",284.598002115885,"ppmv CO2",3.2.0
"ssp119",1853,"CO2_concentration",284.730997721354,"ppmv CO2",3.2.0
"ssp119",1854,"CO2_concentration",284.845998128255,"ppmv CO2",3.2.0
"ssp119",1855,"CO2_concentration",284.940999348958,"ppmv CO2",3.2.0
"ssp119",1856,"CO2_concentration",285.048993428548,"ppmv CO2",3.2.0
"ssp119",1857,"CO2_concentration",285.20399983724,"ppmv CO2",3.2.0
"ssp119",1858,"CO2_concentration",285.369000752767,"ppmv CO2",3.2.0
"ssp119",1859,"CO2_concentration",285.544995625814,"ppmv CO2",3.2.0
"ssp119",1860,"CO2_concentration",285.738993326823,"ppmv CO2",3.2.0
"ssp119",1861,"CO2_concentration",285.933001200358,"ppmv CO2",3.2.0
"ssp119",1862,"CO2_concentration",286.100001017253,"ppmv CO2",3.2.0
"ssp119",1863,"CO2_concentration",286.271001180013,"ppmv CO2",3.2.0
"ssp119",1864,"CO2_concentration",286.442001342773,"ppmv CO2",3.2.0
"ssp119",1865,"CO2_concentration",286.613995869954,"ppmv CO2",3.2.0
"ssp119",1866,"CO2_concentration",286.78099822998,"ppmv CO2",3.2.0
"ssp119",1867,"CO2_concentration",286.955001831055,"ppmv CO2",3.2.0
"ssp119",1868,"CO2_concentration",287.105000813802,"ppmv CO2",3.2.0
"ssp119",1869,"CO2_concentration",287.224998474121,"ppmv CO2",3.2.0
"ssp119",1870,"CO2_concentration",287.354998270671,"ppmv CO2",3.2.0
"ssp119",1871,"CO2_concentration",287.494000752767,"ppmv CO2",3.2.0
"ssp119",1872,"CO2_concentration",287.663996378581,"ppmv CO2",3.2.0
"ssp119",1873,"CO2_concentration",287.860000610352,"ppmv CO2",3.2.0
"ssp119",1874,"CO2_concentration",288.060999552409,"ppmv CO2",3.2.0
"ssp119",1875,"CO2_concentration",288.291002909342,"ppmv CO2",3.2.0
"ssp119",1876,"CO2_concentration",288.519996643066,"ppmv CO2",3.2.0
"ssp119",1877,"CO2_concentration",288.752001444499,"ppmv CO2",3.2.0
"ssp119",1878,"CO2_concentration",288.993001302083,"ppmv CO2",3.2.0
"ssp119",1879,"CO2_concentration",289.221000671387,"ppmv CO2",3.2.0
"ssp119",1880,"CO2_concentration",289.469998677572,"ppmv CO2",3.2.0
"ssp119",1881,"CO2_concentration",289.736996968587,"ppmv CO2",3.2.0
"ssp119",1882,"CO2_concentration",290.019002278646,"ppmv CO2",3.2.0
"ssp119",1883,"CO2_concentration",290.263000488281,"ppmv CO2",3.2.0
"ssp119",1884,"CO2_concentration",290.511998494466,"ppmv CO2",3.2.0
"ssp119",1885,"CO2_concentration",290.796997070312,"ppmv CO2",3.2.0
"ssp119",1886,"CO2_concentration",291.09999593099,"ppmv CO2",3.2.0
"ssp119",1887,"CO2_concentration",291.413998921712,"ppmv CO2",3.2.0
"ssp119",1888,"CO2_concentration",291.763000488281,"ppmv CO2",3.2.0
"ssp119",1889,"CO2_concentration",292.113001505534,"ppmv CO2",3.2.0
"ssp119",1890,"CO2_concentration",292.457997639974,"ppmv CO2",3.2.0
"ssp119",1891,"CO2_concentration",292.815999348958,"ppmv CO2",3.2.0
"ssp119",1892,"CO2_concentration",293.166999816895,"ppmv CO2",3.2.0
"ssp119",1893,"CO2_concentration",293.47699991862,"ppmv CO2",3.2.0
"ssp119",1894,"CO2_concentration",293.790997823079,"ppmv CO2",3.2.0
"ssp119",1895,"CO2_concentration",294.078997294108,"ppmv CO2",3.2.0
"ssp119",1896,"CO2_concentration",294.36499786377,"ppmv CO2",3.2.0
"ssp119",1897,"CO2_concentration",294.645998636882,"ppmv CO2",3.2.0
"ssp119",1898,"CO2_concentration",294.95399983724,"ppmv CO2",3.2.0
"ssp119",1899,"CO2_concentration",295.299997965495,"ppmv CO2",3.2.0
"ssp119",1900,"CO2_concentration",295.674995422363,"ppmv CO2",3.2.0
"ssp119",1901,"CO2_concentration",296.006998697917,"ppmv CO2",3.2.0
"ssp119",1902,"CO2_concentration",296.324999491374,"ppmv CO2",3.2.0
"ssp119",1903,"CO2_concentration",296.653996785482,"ppmv CO2",3.2.0
"ssp119",1904,"CO2_concentration",296.953994750977,"ppmv CO2",3.2.0
"ssp119",1905,"CO2_concentration",297.288996378581,"ppmv CO2",3.2.0
"ssp119",1906,"CO2_concentration",297.661997477214,"ppmv CO2",3.2.0
"ssp119",1907,"CO2_concentration",298.097994486491,"ppmv CO2",3.2.0
"ssp119",1908,"CO2_concentration",298.517990112305,"ppmv CO2",3.2.0
"ssp119",1909,"CO2_concentration",298.935991923014,"ppmv CO2",3.2.0
"ssp119",1910,"CO2_concentration",299.376996358236,"ppmv CO2",3.2.0
"ssp119",1911,"CO2_concentration",299.828992207845,"ppmv CO2",3.2.0
"ssp119",1912,"CO2_concentration",300.352991739909,"ppmv CO2",3.2.0
"ssp119",1913,"CO2_concentration",300.909993489583,"ppmv CO2",3.2.0
"ssp119",1914,"CO2_concentration",301.418991088867,"ppmv CO2",3.2.0
"ssp119",1915,"CO2_concentration",301.936988830566,"ppmv CO2",3.2.0
"ssp119",1916,"CO2_concentration",302.484987894694,"ppmv CO2",3.2.0
"ssp119",1917,"CO2_concentration",303.010988871257,"ppmv CO2",3.2.0
"ssp119",1918,"CO2_concentration",303.448987325033,"ppmv CO2",3.2.0
"ssp119",1919,"CO2_concentration",303.813987731934,"ppmv CO2",3.2.0
"ssp119",1920,"CO2_concentration",304.245986938477,"ppmv CO2",3.2.0
"ssp119",1921,"CO2_concentration",304.599988301595,"ppmv CO2",3.2.0
"ssp119",1922,"CO2_concentration",304.944981892904,"ppmv CO2",3.2.0
"ssp119",1923,"CO2_concentration",305.270983378092,"ppmv CO2",3.2.0
"ssp119",1924,"CO2_concentration",305.62998453776,"ppmv CO2",3.2.0
"ssp119",1925,"CO2_concentration",305.812980651855,"ppmv CO2",3.2.0
"ssp119",1926,"CO2_concentration",305.95398457845,"ppmv CO2",3.2.0
"ssp119",1927,"CO2_concentration",306.176986694336,"ppmv CO2",3.2.0
"ssp119",1928,"CO2_concentration",306.328979492188,"ppmv CO2",3.2.0
"ssp119",1929,"CO2_concentration",306.494987487793,"ppmv CO2",3.2.0
"ssp119",1930,"CO2_concentration",306.619977315267,"ppmv CO2",3.2.0
"ssp119",1931,"CO2_concentration",306.821983337402,"ppmv CO2",3.2.0
"ssp119",1932,"CO2_concentration",307.092979431152,"ppmv CO2",3.2.0
"ssp119",1933,"CO2_concentration",307.401980082194,"ppmv CO2",3.2.0
"ssp119",1934,"CO2_concentration",307.784983317057,"ppmv CO2",3.2.0
"ssp119",1935,"CO2_concentration",308.226979573568,"ppmv CO2",3.2.0
"ssp119",1936,"CO2_concentration",309.011973063151,"ppmv CO2",3.2.0
"ssp119",1937,"CO2_concentration",309.76397450765,"ppmv CO2",3.2.0
"ssp119",1938,"CO2_concentration",310.293975830078,"ppmv CO2",3.2.0
"ssp119",1939,"CO2_concentration",310.850975036621,"ppmv CO2",3.2.0
"ssp119",1940,"CO2_concentration",311.356976826986,"ppmv CO2",3.2.0
"ssp119",1941,"CO2_concentration",311.810974121094,"ppmv CO2",3.2.0
"ssp119",1942,"CO2_concentration",312.17197672526,"ppmv CO2",3.2.0
"ssp119",1943,"CO2_concentration",312.389979044596,"ppmv CO2",3.2.0
"ssp119",1944,"CO2_concentration",312.412971496582,"ppmv CO2",3.2.0
"ssp119",1945,"CO2_concentration",312.384976704915,"ppmv CO2",3.2.0
"ssp119",1946,"CO2_concentration",312.389971415202,"ppmv CO2",3.2.0
"ssp119",1947,"CO2_concentration",312.485972086589,"ppmv CO2",3.2.0
"ssp119",1948,"CO2_concentration",312.520968119303,"ppmv CO2",3.2.0
"ssp119",1949,"CO2_concentration",312.63197072347,"ppmv CO2",3.2.0
"ssp119",1950,"CO2_concentration",312.820976257324,"ppmv CO2",3.2.0
"ssp119",1951,"CO2_concentration",313.013971964518,"ppmv CO2",3.2.0
"ssp119",1952,"CO2_concentration",313.341977437337,"ppmv CO2",3.2.0
"ssp119",1953,"CO2_concentration",313.729967753092,"ppmv CO2",3.2.0
"ssp119",1954,"CO2_concentration",314.094968159993,"ppmv CO2",3.2.0
"ssp119",1955,"CO2_concentration",314.414970397949,"ppmv CO2",3.2.0
"ssp119",1956,"CO2_concentration",314.697967529297,"ppmv CO2",3.2.0
"ssp119",1957,"CO2_concentration",314.991961161296,"ppmv CO2",3.2.0
"ssp119",1958,"CO2_concentration",315.344965616862,"ppmv CO2",3.2.0
"ssp119",1959,"CO2_concentration",315.806966145833,"ppmv CO2",3.2.0
"ssp119",1960,"CO2_concentration",316.62496693929,"ppmv CO2",3.2.0
"ssp119",1961,"CO2_concentration",317.29896291097,"ppmv CO2",3.2.0
"ssp119",1962,"CO2_concentration",318.043963114421,"ppmv CO2",3.2.0
"ssp119",1963,"CO2_concentration",318.649963378906,"ppmv CO2",3.2.0
"ssp119",1964,"CO2_concentration",319.332962036133,"ppmv CO2",3.2.0
"ssp119",1965,"CO2_concentration",319.815961201986,"ppmv CO2",3.2.0
"ssp119",1966,"CO2_concentration",320.879956563314,"ppmv CO2",3.2.0
"ssp119",1967,"CO2_concentration",321.479957580566,"ppmv CO2",3.2.0
"ssp119",1968,"CO2_concentration",322.388956705729,"ppmv CO2",3.2.0
"ssp119",1969,"CO2_concentration",323.250956217448,"ppmv CO2",3.2.0
"ssp119",1970,"CO2_concentration",324.782956441243,"ppmv CO2",3.2.0
"ssp119",1971,"CO2_concentration",325.399955749512,"ppmv CO2",3.2.0
"ssp119",1972,"CO2_concentration",327.34895324707,"ppmv CO2",3.2.0
"ssp119",1973,"CO2_concentration",329.908950805664,"ppmv CO2",3.2.0
"ssp119",1974,"CO2_concentration",330.755953470866,"ppmv CO2",3.2.0
"ssp119",1975,"CO2_concentration",330.826955159505,"ppmv CO2",3.2.0
"ssp119",1976,"CO2_concentration",331.544949849447,"ppmv CO2",3.2.0
"ssp119",1977,"CO2_concentration",333.352945963542,"ppmv CO2",3.2.0
"ssp119",1978,"CO2_concentration",335.009948730469,"ppmv CO2",3.2.0
"ssp119",1979,"CO2_concentration",336.60494740804,"ppmv CO2",3.2.0
"ssp119",1980,"CO2_concentration",338.704945882161,"ppmv CO2",3.2.0
"ssp119",1981,"CO2_concentration",340.058949788411,"ppmv CO2",3.2.0
"ssp119",1982,"CO2_concentration",340.64394124349,"ppmv CO2",3.2.0
"ssp119",1983,"CO2_concentration",342.265947977702,"ppmv CO2",3.2.0
"ssp119",1984,"CO2_concentration",344.00794728597,"ppmv CO2",3.2.0
"ssp119",1985,"CO2_concentration",345.458953857422,"ppmv CO2",3.2.0
"ssp119",1986,"CO2_concentration",346.902946472168,"ppmv CO2",3.2.0
"ssp119",1987,"CO2_concentration",348.774945576986,"ppmv CO2",3.2.0
"ssp119",1988,"CO2_concentration",351.275932312012,"ppmv CO2",3.2.0
"ssp119",1989,"CO2_concentration",352.893923441569,"ppmv CO2",3.2.0
"ssp119",1990,"CO2_concentration",354.072931925456,"ppmv CO2",3.2.0
"ssp119",1991,"CO2_concentration",355.352938334147,"ppmv CO2",3.2.0
"ssp119",1992,"CO2_concentration",356.228947957357,"ppmv CO2",3.2.0
"ssp119",1993,"CO2_concentration",356.924959818522,"ppmv CO2",3.2.0
"ssp119",1994,"CO2_concentration",358.253959655762,"ppmv CO2",3.2.0
"ssp119",1995,"CO2_concentration",360.23895517985,"ppmv CO2",3.2.0
"ssp119",1996,"CO2_concentration",362.004961649577,"ppmv CO2",3.2.0
"ssp119",1997,"CO2_concentration",363.251955668132,"ppmv CO2",3.2.0
"ssp119",1998,"CO2_concentration",365.932955423991,"ppmv CO2",3.2.0
"ssp119",1999,"CO2_concentration",367.84497833252,"ppmv CO2",3.2.0
"ssp119",2000,"CO2_concentration",369.124974568685,"ppmv CO2",3.2.0
"ssp119",2001,"CO2_concentration",370.672988891602,"ppmv CO2",3.2.0
"ssp119",2002,"CO2_concentration",372.83499399821,"ppmv CO2",3.2.0
"ssp119",2003,"CO2_concentration",375.41099802653,"ppmv CO2",3.2.0
"ssp119",2004,"CO2_concentration",376.98700205485,"ppmv CO2",3.2.0
"ssp119",2005,"CO2_concentration",378.90700785319,"ppmv CO2",3.2.0
"ssp119",2006,"CO2_concentration",381.010007222494,"ppmv CO2",3.2.0
"ssp119",2007,"CO2_concentration",382.603019714355,"ppmv CO2",3.2.0
"ssp119",2008,"CO2_concentration",384.739018758138,"ppmv CO2",3.2.0
"ssp119",2009,"CO2_concentration",386.28002166748,"ppmv CO2",3.2.0
"ssp119",2010,"CO2_concentration",388.717030843099,"ppmv CO2",3.2.0
"ssp119",2011,"CO2_concentration",390.944020589193,"ppmv CO2",3.2.0
"ssp119",2012,"CO2_concentration",393.015991210938,"ppmv CO2",3.2.0
"ssp119",2013,"CO2_concentration",395.724978129069,"ppmv CO2",3.2.0
"ssp119",2014,"CO2_concentration",397.546979268392,"ppmv CO2",3.2.0
"ssp119",2015,"CO2_concentration",399.949132283529,"ppmv CO2",3.2.0
"ssp119",2016,"CO2_concentration",403.116966247559,"ppmv CO2",3.2.0
"ssp119",2017,"CO2_concentration",405.750961303711,"ppmv CO2",3.2.0
"ssp119",2018,"CO2_concentration",408.586957295736,"ppmv CO2",3.2.0
"ssp119",2019,"CO2_concentration",411.404958089193,"ppmv CO2",3.2.0
"ssp119",2020,"CO2_concentration",414.213966369629,"ppmv CO2",3.2.0
"ssp119",2021,"CO2_concentration",417.013961791992,"ppmv CO2",3.2.0
"ssp119",2022,"CO2_concentration",419.69896697998,"ppmv CO2",3.2.0
"ssp119",2023,"CO2_concentration",422.169965108236,"ppmv CO2",3.2.0
"ssp119",2024,"CO2_concentration",424.442970275879,"ppmv CO2",3.2.0
"ssp119",2025,"CO2_concentration",426.524965922038,"ppmv CO2",3.2.0
"ssp119",2026,"CO2_concentration",428.425971984863,"ppmv CO2",3.2.0
"ssp119",2027,"CO2_concentration",430.150970458984,"ppmv CO2",3.2.0
"ssp119",2028,"CO2_concentration",431.705973307292,"ppmv CO2",3.2.0
"ssp119",2029,"CO2_concentration",433.09597269694,"ppmv CO2",3.2.0
"ssp119",2030,"CO2_concentration",434.323974609375,"ppmv CO2",3.2.0
"ssp119",2031,"CO2_concentration",435.393976847331,"ppmv CO2",3.2.0
"ssp119",2032,"CO2_concentration",436.336977640788,"ppmv CO2",3.2.0
"ssp119",2033,"CO2_concentration",437.178983052572,"ppmv CO2",3.2.0
"ssp119",2034,"CO2_concentration",437.916984558106,"ppmv CO2",3.2.0
"ssp119",2035,"CO2_concentration",438.55298614502,"ppmv CO2",3.2.0
"ssp119",2036,"CO2_concentration",439.083986918132,"ppmv CO2",3.2.0
"ssp119",2037,"CO2_concentration",439.512987772624,"ppmv CO2",3.2.0
"ssp119",2038,"CO2_concentration",439.836992899577,"ppmv CO2",3.2.0
"ssp119",2039,"CO2_concentration",440.058990478516,"ppmv CO2",3.2.0
"ssp119",2040,"CO2_concentration",440.178990681966,"ppmv CO2",3.2.0
"ssp119",2041,"CO2_concentration",440.196993509928,"ppmv CO2",3.2.0
"ssp119",2042,"CO2_concentration",440.138989766439,"ppmv CO2",3.2.0
"ssp119",2043,"CO2_concentration",440.02699025472,"ppmv CO2",3.2.0
"ssp119",2044,"CO2_concentration",439.859992980957,"ppmv CO2",3.2.0
"ssp119",2045,"CO2_concentration",439.634989420573,"ppmv CO2",3.2.0
"ssp119",2046,"CO2_concentration",439.351994832357,"ppmv CO2",3.2.0
"ssp119",2047,"CO2_concentration",439.01099395752,"ppmv CO2",3.2.0
"ssp119",2048,"CO2_concentration",438.610994974772,"ppmv CO2",3.2.0
"ssp119",2049,"CO2_concentration",438.151000976562,"ppmv CO2",3.2.0
"ssp119",2050,"CO2_concentration",437.632001241048,"ppmv CO2",3.2.0
"ssp119",2051,"CO2_concentration",437.053995768229,"ppmv CO2",3.2.0
"ssp119",2052,"CO2_concentration",436.445996602376,"ppmv CO2",3.2.0
"ssp119",2053,"CO2_concentration",435.835998535156,"ppmv CO2",3.2.0
"ssp119",2054,"CO2_concentration",435.220001220703,"ppmv CO2",3.2.0
"ssp119",2055,"CO2_concentration",434.596997578939,"ppmv CO2",3.2.0
"ssp119",2056,"CO2_concentration",433.96400197347,"ppmv CO2",3.2.0
"ssp119",2057,"CO2_concentration",433.320996602376,"ppmv CO2",3.2.0
"ssp119",2058,"CO2_concentration",432.664995829264,"ppmv CO2",3.2.0
"ssp119",2059,"CO2_concentration",431.996999104818,"ppmv CO2",3.2.0
"ssp119",2060,"CO2_concentration",431.31399790446,"ppmv CO2",3.2.0
"ssp119",2061,"CO2_concentration",430.6170018514,"ppmv CO2",3.2.0
"ssp119",2062,"CO2_concentration",429.908002217611,"ppmv CO2",3.2.0
"ssp119",2063,"CO2_concentration",429.190002441406,"ppmv CO2",3.2.0
"ssp119",2064,"CO2_concentration",428.462999979655,"ppmv CO2",3.2.0
"ssp119",2065,"CO2_concentration",427.726000467936,"ppmv CO2",3.2.0
"ssp119",2066,"CO2_concentration",426.979001363118,"ppmv CO2",3.2.0
"ssp119",2067,"CO2_concentration",426.22100575765,"ppmv CO2",3.2.0
"ssp119",2068,"CO2_concentration",425.452003479004,"ppmv CO2",3.2.0
"ssp119",2069,"CO2_concentration",424.67000579834,"ppmv CO2",3.2.0
"ssp119",2070,"CO2_concentration",423.877006530762,"ppmv CO2",3.2.0
"ssp119",2071,"CO2_concentration",423.070999145508,"ppmv CO2",3.2.0
"ssp119",2072,"CO2_concentration",422.254005432129,"ppmv CO2",3.2.0
"ssp119",2073,"CO2_concentration",421.425005594889,"ppmv CO2",3.2.0
"ssp119",2074,"CO2_concentration",420.584002176921,"ppmv CO2",3.2.0
"ssp119",2075,"CO2_concentration",419.73100789388,"ppmv CO2",3.2.0
"ssp119",2076,"CO2_concentration",418.867004394531,"ppmv CO2",3.2.0
"ssp119",2077,"CO2_concentration",417.991002400716,"ppmv CO2",3.2.0
"ssp119",2078,"CO2_concentration",417.102005004883,"ppmv CO2",3.2.0
"ssp119",2079,"CO2_concentration",416.202003479004,"ppmv CO2",3.2.0
"ssp119",2080,"CO2_concentration",415.288007100423,"ppmv CO2",3.2.0
"ssp119",2081,"CO2_concentration",414.362007141113,"ppmv CO2",3.2.0
"ssp119",2082,"CO2_concentration",413.421005249023,"ppmv CO2",3.2.0
"ssp119",2083,"CO2_concentration",412.461006164551,"ppmv CO2",3.2.0
"ssp119",2084,"CO2_concentration",411.484008789062,"ppmv CO2",3.2.0
"ssp119",2085,"CO2_concentration",410.490008036296,"ppmv CO2",3.2.0
"ssp119",2086,"CO2_concentration",409.477010091146,"ppmv CO2",3.2.0
"ssp119",2087,"CO2_concentration",408.448013305664,"ppmv CO2",3.2.0
"ssp119",2088,"CO2_concentration",407.401008605957,"ppmv CO2",3.2.0
"ssp119",2089,"CO2_concentration",406.336011250814,"ppmv CO2",3.2.0
"ssp119",2090,"CO2_concentration",405.255004882812,"ppmv CO2",3.2.0
"ssp119",2091,"CO2_concentration",404.157005310059,"ppmv CO2",3.2.0
"ssp119",2092,"CO2_concentration",403.041005452474,"ppmv CO2",3.2.0
"ssp119",2093,"CO2_concentration",401.908007303874,"ppmv CO2",3.2.0
"ssp119",2094,"CO2_concentration",400.758010864258,"ppmv CO2",3.2.0
"ssp119",2095,"CO2_concentration",399.591008504232,"ppmv CO2",3.2.0
"ssp119",2096,"CO2_concentration",398.407010396322,"ppmv CO2",3.2.0
"ssp119",2097,"CO2_concentration",397.206008911133,"ppmv CO2",3.2.0
"ssp119",2098,"CO2_concentration",395.989011128743,"ppmv CO2",3.2.0
